county,precinct,office,district,seats,party,candidate,votes,election_day,absentee
Dearborn,0034 MILLER 2,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,26,20,6
Dearborn,0034 MILLER 2,Governor,,1,,Write-In,0,0,0
Dearborn,0034 MILLER 2,Attorney General,,1,REP,Todd ROKITA,681,336,345
Dearborn,0034 MILLER 2,Attorney General,,1,DEM,Destiny WELLS,154,57,97
Dearborn,0034 MILLER 2,U.S. House,9,1,REP,Erin HOUCHIN,674,331,343
Dearborn,0034 MILLER 2,U.S. House,9,1,DEM,Timothy (Tim) PECK,142,50,92
Dearborn,0034 MILLER 2,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,20,12,8
Dearborn,0034 MILLER 2,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0034 MILLER 2,State House,68,1,REP,Garret R. BASCOM,680,336,344
Dearborn,0034 MILLER 2,State House,68,1,DEM,Lisa BARKER,154,56,98
Dearborn,0034 MILLER 2,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,770,373,397
Dearborn,0034 MILLER 2,Circuit Court Clerk,,1,REP,Wendy BEATTY,765,371,394
Dearborn,0034 MILLER 2,County Treasurer,,1,REP,Hayley M. HATFIELD,773,374,399
Dearborn,0034 MILLER 2,County Coroner,,1,REP,Cameron McCREARY,769,372,397
Dearborn,0034 MILLER 2,County Surveyor,,1,REP,Dennis KRAUS JR,773,372,401
Dearborn,0034 MILLER 2,County Commissioner,1,1,REP,Jim THATCHER,765,372,393
Dearborn,0034 MILLER 2,County Commissioner,2,1,REP,Duane BISCHOFF,763,368,395
Dearborn,0034 MILLER 2,County Council,,3,,Mark G. DOLE,620,315,305
Dearborn,0034 MILLER 2,County Council,,3,,Tim DOLL,643,322,321
Dearborn,0034 MILLER 2,County Council,,3,,Glenn D. WRIGHT,585,284,301
Dearborn,0034 MILLER 2,County Council,,3,,Hunter COLLINS,146,55,91
Dearborn,0034 MILLER 2,County Council,,3,,Dawn VICTOR,153,51,102
Dearborn,0034 MILLER 2,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,692,337,355
Dearborn,0034 MILLER 2,IN Supreme Court-Rush,,,,Yes,602,293,309
Dearborn,0034 MILLER 2,IN Supreme Court-Rush,,,,No,131,60,71
Dearborn,0034 MILLER 2,IN Supreme Court-Massa,,,,Yes,601,297,304
Dearborn,0034 MILLER 2,IN Supreme Court-Massa,,,,No,120,50,70
Dearborn,0034 MILLER 2,IN Supreme Court-Molter,,,,Yes,595,290,305
Dearborn,0034 MILLER 2,IN Supreme Court-Molter,,,,No,127,53,74
Dearborn,0034 MILLER 2,Court of Appeals Dist 1-Foley,,,,Yes,600,297,303
Dearborn,0034 MILLER 2,Court of Appeals Dist 1-Foley,,,,No,119,49,70
Dearborn,0034 MILLER 2,Court of Appeals Dist 4-Pyle III,,,,Yes,598,295,303
Dearborn,0034 MILLER 2,Court of Appeals Dist 4-Pyle III,,,,No,122,49,73
Dearborn,0035 MILLER 3,Registered Voters,,,,,1287,,
Dearborn,0035 MILLER 3,Public Question-Const Amendment,,,,Yes,469,269,200
Dearborn,0035 MILLER 3,Public Question-Const Amendment,,,,No,373,202,171
Dearborn,0035 MILLER 3,Straight Party,,,REP,Republican,518,281,237
Dearborn,0035 MILLER 3,Straight Party,,,DEM,Democratic,126,71,55
Dearborn,0035 MILLER 3,Straight Party,,,LBT,Libertarian,1,1,0
Dearborn,0035 MILLER 3,Straight Party,,,WTP,We The People,2,0,2
Dearborn,0035 MILLER 3,President,,1,REP,Donald J. TRUMP / JD VANCE,677,374,303
Dearborn,0035 MILLER 3,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,207,111,96
Dearborn,0035 MILLER 3,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,2,3
Dearborn,0035 MILLER 3,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,7,2
Dearborn,0035 MILLER 3,President,,1,,Write-In,7,4,3
Dearborn,0035 MILLER 3,U.S. Senate,,1,REP,Jim BANKS,672,366,306
Dearborn,0035 MILLER 3,U.S. Senate,,1,DEM,Valerie McCRAY,203,111,92
Dearborn,0035 MILLER 3,U.S. Senate,,1,LBT,Andrew HORNING,20,14,6
Dearborn,0035 MILLER 3,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0035 MILLER 3,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,666,364,302
Dearborn,0035 MILLER 3,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,206,111,95
Dearborn,0035 MILLER 3,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,24,18,6
Dearborn,0035 MILLER 3,Governor,,1,,Write-In,0,0,0
Dearborn,0035 MILLER 3,Attorney General,,1,REP,Todd ROKITA,689,381,308
Dearborn,0035 MILLER 3,Attorney General,,1,DEM,Destiny WELLS,205,111,94
Dearborn,0035 MILLER 3,U.S. House,9,1,REP,Erin HOUCHIN,676,367,309
Dearborn,0035 MILLER 3,U.S. House,9,1,DEM,Timothy (Tim) PECK,196,108,88
Dearborn,0035 MILLER 3,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,24,17,7
Dearborn,0035 MILLER 3,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0035 MILLER 3,State House,68,1,REP,Garret R. BASCOM,686,378,308
Dearborn,0035 MILLER 3,State House,68,1,DEM,Lisa BARKER,204,113,91
Dearborn,0035 MILLER 3,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,809,454,355
Dearborn,0035 MILLER 3,Circuit Court Clerk,,1,REP,Wendy BEATTY,812,455,357
Dearborn,0035 MILLER 3,County Treasurer,,1,REP,Hayley M. HATFIELD,809,454,355
Dearborn,0035 MILLER 3,County Coroner,,1,REP,Cameron McCREARY,815,457,358
Dearborn,0035 MILLER 3,County Surveyor,,1,REP,Dennis KRAUS JR,813,455,358
Dearborn,0035 MILLER 3,County Commissioner,1,1,REP,Jim THATCHER,811,452,359
Dearborn,0035 MILLER 3,County Commissioner,2,1,REP,Duane BISCHOFF,814,455,359
Dearborn,0035 MILLER 3,County Council,,3,,Mark G. DOLE,634,353,281
Dearborn,0035 MILLER 3,County Council,,3,,Tim DOLL,652,365,287
Dearborn,0035 MILLER 3,County Council,,3,,Glenn D. WRIGHT,582,305,277
Dearborn,0035 MILLER 3,County Council,,3,,Hunter COLLINS,184,103,81
Dearborn,0035 MILLER 3,County Council,,3,,Dawn VICTOR,207,112,95
Dearborn,0035 MILLER 3,Community School Corp,2 Sunman-Dearborn,1,,Robert S. DAVIS,707,407,300
Dearborn,0035 MILLER 3,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,714,414,300
Dearborn,0035 MILLER 3,IN Supreme Court-Rush,,,,Yes,610,349,261
Dearborn,0035 MILLER 3,IN Supreme Court-Rush,,,,No,144,82,62
Dearborn,0035 MILLER 3,IN Supreme Court-Massa,,,,Yes,624,359,265
Dearborn,0035 MILLER 3,IN Supreme Court-Massa,,,,No,126,69,57
Dearborn,0035 MILLER 3,IN Supreme Court-Molter,,,,Yes,619,353,266
Dearborn,0035 MILLER 3,IN Supreme Court-Molter,,,,No,128,75,53
Dearborn,0035 MILLER 3,Court of Appeals Dist 1-Foley,,,,Yes,623,362,261
Dearborn,0035 MILLER 3,Court of Appeals Dist 1-Foley,,,,No,119,65,54
Dearborn,0035 MILLER 3,Court of Appeals Dist 4-Pyle III,,,,Yes,608,347,261
Dearborn,0035 MILLER 3,Court of Appeals Dist 4-Pyle III,,,,No,133,77,56
Dearborn,0036 MILLER 4,Registered Voters,,,,,1311,,
Dearborn,0036 MILLER 4,Public Question-Const Amendment,,,,Yes,464,251,213
Dearborn,0036 MILLER 4,Public Question-Const Amendment,,,,No,336,181,155
Dearborn,0036 MILLER 4,Straight Party,,,REP,Republican,524,270,254
Dearborn,0036 MILLER 4,Straight Party,,,DEM,Democratic,67,27,40
Dearborn,0036 MILLER 4,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0036 MILLER 4,Straight Party,,,WTP,We The People,1,1,0
Dearborn,0036 MILLER 4,President,,1,REP,Donald J. TRUMP / JD VANCE,718,390,328
Dearborn,0036 MILLER 4,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,127,57,70
Dearborn,0036 MILLER 4,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,3,2
Dearborn,0036 MILLER 4,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,4,2
Dearborn,0036 MILLER 4,President,,1,,Write-In,5,5,0
Dearborn,0036 MILLER 4,U.S. Senate,,1,REP,Jim BANKS,714,383,331
Dearborn,0036 MILLER 4,U.S. Senate,,1,DEM,Valerie McCRAY,124,58,66
Dearborn,0036 MILLER 4,U.S. Senate,,1,LBT,Andrew HORNING,14,11,3
Dearborn,0036 MILLER 4,U.S. Senate,,1,,Write-In,1,1,0
Dearborn,0036 MILLER 4,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,702,379,323
Dearborn,0036 MILLER 4,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,122,52,70
Dearborn,0036 MILLER 4,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,30,22,8
Dearborn,0036 MILLER 4,Governor,,1,,Write-In,1,1,0
Dearborn,0036 MILLER 4,Attorney General,,1,REP,Todd ROKITA,730,397,333
Dearborn,0036 MILLER 4,Attorney General,,1,DEM,Destiny WELLS,122,55,67
Dearborn,0036 MILLER 4,U.S. House,9,1,REP,Erin HOUCHIN,724,390,334
Dearborn,0036 MILLER 4,U.S. House,9,1,DEM,Timothy (Tim) PECK,110,49,61
Dearborn,0036 MILLER 4,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,20,14,6
Dearborn,0036 MILLER 4,U.S. House,9,1,,Write-In,1,1,0
Dearborn,0036 MILLER 4,State House,68,1,REP,Garret R. BASCOM,729,397,332
Dearborn,0036 MILLER 4,State House,68,1,DEM,Lisa BARKER,123,55,68
Dearborn,0036 MILLER 4,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,810,437,373
Dearborn,0036 MILLER 4,Circuit Court Clerk,,1,REP,Wendy BEATTY,808,437,371
Dearborn,0036 MILLER 4,County Treasurer,,1,REP,Hayley M. HATFIELD,812,438,374
Dearborn,0036 MILLER 4,County Coroner,,1,REP,Cameron McCREARY,815,442,373
Dearborn,0036 MILLER 4,County Surveyor,,1,REP,Dennis KRAUS JR,809,436,373
Dearborn,0036 MILLER 4,County Commissioner,1,1,REP,Jim THATCHER,803,434,369
Dearborn,0036 MILLER 4,County Commissioner,2,1,REP,Duane BISCHOFF,809,437,372
Dearborn,0036 MILLER 4,County Council,,3,,Mark G. DOLE,655,365,290
Dearborn,0036 MILLER 4,County Council,,3,,Tim DOLL,682,381,301
Dearborn,0036 MILLER 4,County Council,,3,,Glenn D. WRIGHT,613,339,274
Dearborn,0036 MILLER 4,County Council,,3,,Hunter COLLINS,122,53,69
Dearborn,0036 MILLER 4,County Council,,3,,Dawn VICTOR,109,51,58
Dearborn,0036 MILLER 4,Community School Corp,2 Sunman-Dearborn,1,,Robert S. DAVIS,689,386,303
Dearborn,0036 MILLER 4,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,693,389,304
Dearborn,0036 MILLER 4,IN Supreme Court-Rush,,,,Yes,621,338,283
Dearborn,0036 MILLER 4,IN Supreme Court-Rush,,,,No,112,62,50
Dearborn,0036 MILLER 4,IN Supreme Court-Massa,,,,Yes,628,339,289
Dearborn,0036 MILLER 4,IN Supreme Court-Massa,,,,No,101,55,46
Dearborn,0036 MILLER 4,IN Supreme Court-Molter,,,,Yes,613,336,277
Dearborn,0036 MILLER 4,IN Supreme Court-Molter,,,,No,110,57,53
Dearborn,0036 MILLER 4,Court of Appeals Dist 1-Foley,,,,Yes,635,348,287
Dearborn,0036 MILLER 4,Court of Appeals Dist 1-Foley,,,,No,91,46,45
Dearborn,0036 MILLER 4,Court of Appeals Dist 4-Pyle III,,,,Yes,617,338,279
Dearborn,0036 MILLER 4,Court of Appeals Dist 4-Pyle III,,,,No,105,54,51
Dearborn,0037 MILLER 5,Registered Voters,,,,,844,,
Dearborn,0037 MILLER 5,Ballots Cast,,,,,619,261,358
Dearborn,0037 MILLER 5,Public Question-Const Amendment,,,,Yes,312,136,176
Dearborn,0037 MILLER 5,Public Question-Const Amendment,,,,No,258,109,149
Dearborn,0037 MILLER 5,Straight Party,,,REP,Republican,377,155,222
Dearborn,0037 MILLER 5,Straight Party,,,DEM,Democratic,46,17,29
Dearborn,0037 MILLER 5,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0037 MILLER 5,Straight Party,,,WTP,We The People,1,1,0
Dearborn,0037 MILLER 5,President,,1,REP,Donald J. TRUMP / JD VANCE,513,218,295
Dearborn,0037 MILLER 5,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,91,35,56
Dearborn,0037 MILLER 5,President,,1,LBT,Chase OLIVER / Mike terr MAAT,2,0,2
Dearborn,0037 MILLER 5,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,4,3,1
Dearborn,0037 MILLER 5,President,,1,,Write-In,5,4,1
Dearborn,0037 MILLER 5,U.S. Senate,,1,REP,Jim BANKS,515,221,294
Dearborn,0037 MILLER 5,U.S. Senate,,1,DEM,Valerie McCRAY,80,30,50
Dearborn,0037 MILLER 5,U.S. Senate,,1,LBT,Andrew HORNING,16,7,9
Dearborn,0037 MILLER 5,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0037 MILLER 5,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,511,216,295
Dearborn,0037 MILLER 5,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,80,30,50
Dearborn,0037 MILLER 5,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,19,12,7
Dearborn,0037 MILLER 5,Governor,,1,,Write-In,0,0,0
Dearborn,0037 MILLER 5,Attorney General,,1,REP,Todd ROKITA,522,223,299
Dearborn,0037 MILLER 5,Attorney General,,1,DEM,Destiny WELLS,85,33,52
Dearborn,0037 MILLER 5,U.S. House,9,1,REP,Erin HOUCHIN,518,222,296
Dearborn,0037 MILLER 5,U.S. House,9,1,DEM,Timothy (Tim) PECK,69,26,43
Dearborn,0037 MILLER 5,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,23,10,13
Dearborn,0037 MILLER 5,U.S. House,9,1,,Write-In,0,0,0
Dearborn,0037 MILLER 5,State House,68,1,REP,Garret R. BASCOM,523,223,300
Dearborn,0037 MILLER 5,State House,68,1,DEM,Lisa BARKER,84,33,51
Dearborn,0037 MILLER 5,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,568,247,321
Dearborn,0037 MILLER 5,Circuit Court Clerk,,1,REP,Wendy BEATTY,561,247,314
Dearborn,0037 MILLER 5,County Treasurer,,1,REP,Hayley M. HATFIELD,565,247,318
Dearborn,0037 MILLER 5,County Coroner,,1,REP,Cameron McCREARY,567,245,322
Dearborn,0037 MILLER 5,County Surveyor,,1,REP,Dennis KRAUS JR,568,246,322
Dearborn,0037 MILLER 5,County Commissioner,1,1,REP,Jim THATCHER,563,244,319
Dearborn,0037 MILLER 5,County Commissioner,2,1,REP,Duane BISCHOFF,563,245,318
Dearborn,0037 MILLER 5,County Council,,3,,Mark G. DOLE,488,211,277
Dearborn,0037 MILLER 5,County Council,,3,,Tim DOLL,497,218,279
Dearborn,0037 MILLER 5,County Council,,3,,Glenn D. WRIGHT,456,201,255
Dearborn,0037 MILLER 5,County Council,,3,,Hunter COLLINS,76,35,41
Dearborn,0037 MILLER 5,County Council,,3,,Dawn VICTOR,80,30,50
Dearborn,0037 MILLER 5,Community School Corp,2 Sunman-Dearborn,1,,Robert S. DAVIS,468,219,249
Dearborn,0037 MILLER 5,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,478,221,257
Dearborn,0037 MILLER 5,IN Supreme Court-Rush,,,,Yes,452,206,246
Dearborn,0037 MILLER 5,IN Supreme Court-Rush,,,,No,77,29,48
Dearborn,0037 MILLER 5,IN Supreme Court-Massa,,,,Yes,452,204,248
Dearborn,0037 MILLER 5,IN Supreme Court-Massa,,,,No,69,29,40
Dearborn,0037 MILLER 5,IN Supreme Court-Molter,,,,Yes,455,208,247
Dearborn,0037 MILLER 5,IN Supreme Court-Molter,,,,No,66,25,41
Dearborn,0037 MILLER 5,Court of Appeals Dist 1-Foley,,,,Yes,454,209,245
Dearborn,0037 MILLER 5,Court of Appeals Dist 1-Foley,,,,No,64,24,40
Dearborn,0037 MILLER 5,Court of Appeals Dist 4-Pyle III,,,,Yes,448,209,239
Dearborn,0037 MILLER 5,Court of Appeals Dist 4-Pyle III,,,,No,70,26,44
Dearborn,0038 MILLER 6,Registered Voters,,,,,1476,,
Dearborn,0038 MILLER 6,Ballots Cast,,,,,1034,526,508
Dearborn,0038 MILLER 6,Public Question-Const Amendment,,,,Yes,542,292,250
Dearborn,0038 MILLER 6,Public Question-Const Amendment,,,,No,419,204,215
Dearborn,0038 MILLER 6,Straight Party,,,REP,Republican,584,314,270
Dearborn,0038 MILLER 6,Straight Party,,,DEM,Democratic,132,53,79
Dearborn,0038 MILLER 6,Straight Party,,,LBT,Libertarian,1,1,0
Dearborn,0038 MILLER 6,Straight Party,,,WTP,We The People,2,0,2
Dearborn,0038 MILLER 6,President,,1,REP,Donald J. TRUMP / JD VANCE,778,420,358
Dearborn,0038 MILLER 6,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,221,87,134
Dearborn,0038 MILLER 6,President,,1,LBT,Chase OLIVER / Mike terr MAAT,8,6,2
Dearborn,0038 MILLER 6,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,10,6,4
Dearborn,0038 MILLER 6,President,,1,,Write-In,12,4,8
Dearborn,0038 MILLER 6,U.S. Senate,,1,REP,Jim BANKS,784,418,366
Dearborn,0038 MILLER 6,U.S. Senate,,1,DEM,Valerie McCRAY,215,87,128
Dearborn,0038 MILLER 6,U.S. Senate,,1,LBT,Andrew HORNING,20,14,6
Dearborn,0038 MILLER 6,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0038 MILLER 6,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,775,415,360
Dearborn,0038 MILLER 6,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,222,92,130
Dearborn,0038 MILLER 6,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,22,12,10
Dearborn,0038 MILLER 6,Governor,,1,,Write-In,0,0,0
Dearborn,0038 MILLER 6,Attorney General,,1,REP,Todd ROKITA,800,424,376
Dearborn,0038 MILLER 6,Attorney General,,1,DEM,Destiny WELLS,216,91,125
Dearborn,0038 MILLER 6,U.S. House,9,1,REP,Erin HOUCHIN,792,419,373
Dearborn,0038 MILLER 6,U.S. House,9,1,DEM,Timothy (Tim) PECK,201,82,119
Dearborn,0038 MILLER 6,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,20,14,6
Dearborn,0038 MILLER 6,U.S. House,9,1,,Write-In,1,0,1
Dearborn,0038 MILLER 6,State House,68,1,REP,Garret R. BASCOM,806,434,372
Dearborn,0038 MILLER 6,State House,68,1,DEM,Lisa BARKER,207,82,125
Dearborn,0038 MILLER 6,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,931,485,446
Dearborn,0038 MILLER 6,Circuit Court Clerk,,1,REP,Wendy BEATTY,933,486,447
Dearborn,0038 MILLER 6,County Treasurer,,1,REP,Hayley M. HATFIELD,931,485,446
Dearborn,0038 MILLER 6,County Coroner,,1,REP,Cameron McCREARY,932,486,446
Dearborn,0038 MILLER 6,County Surveyor,,1,REP,Dennis KRAUS JR,935,484,451
Dearborn,0038 MILLER 6,County Commissioner,1,1,REP,Jim THATCHER,923,484,439
Dearborn,0038 MILLER 6,County Commissioner,2,1,REP,Duane BISCHOFF,927,484,443
Dearborn,0038 MILLER 6,County Council,,3,,Mark G. DOLE,741,398,343
Dearborn,0038 MILLER 6,County Council,,3,,Tim DOLL,780,428,352
Dearborn,0038 MILLER 6,County Council,,3,,Glenn D. WRIGHT,691,364,327
Dearborn,0038 MILLER 6,County Council,,3,,Hunter COLLINS,195,83,112
Dearborn,0038 MILLER 6,County Council,,3,,Dawn VICTOR,202,80,122
Dearborn,0038 MILLER 6,Community School Corp,2 Sunman-Dearborn,1,,Robert S. DAVIS,829,434,395
Dearborn,0038 MILLER 6,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,826,433,393
Dearborn,0038 MILLER 6,IN Supreme Court-Rush,,,,Yes,723,374,349
Dearborn,0038 MILLER 6,IN Supreme Court-Rush,,,,No,159,75,84
Dearborn,0038 MILLER 6,IN Supreme Court-Massa,,,,Yes,724,375,349
Dearborn,0038 MILLER 6,IN Supreme Court-Massa,,,,No,148,71,77
Dearborn,0038 MILLER 6,IN Supreme Court-Molter,,,,Yes,708,368,340
Dearborn,0038 MILLER 6,IN Supreme Court-Molter,,,,No,157,75,82
Dearborn,0038 MILLER 6,Court of Appeals Dist 1-Foley,,,,Yes,726,378,348
Dearborn,0038 MILLER 6,Court of Appeals Dist 1-Foley,,,,No,142,69,73
Dearborn,0038 MILLER 6,Court of Appeals Dist 4-Pyle III,,,,Yes,699,368,331
Dearborn,0038 MILLER 6,Court of Appeals Dist 4-Pyle III,,,,No,161,77,84
Dearborn,0039 MILLER 7,Registered Voters,,,,,1114,,
Dearborn,0039 MILLER 7,Ballots Cast,,,,,756,414,342
Dearborn,0039 MILLER 7,Public Question-Const Amendment,,,,Yes,400,220,180
Dearborn,0039 MILLER 7,Public Question-Const Amendment,,,,No,307,171,136
Dearborn,0039 MILLER 7,Straight Party,,,REP,Republican,421,230,191
Dearborn,0039 MILLER 7,Straight Party,,,DEM,Democratic,80,40,40
Dearborn,0039 MILLER 7,Straight Party,,,LBT,Libertarian,4,3,1
Dearborn,0039 MILLER 7,Straight Party,,,WTP,We The People,1,0,1
Dearborn,0039 MILLER 7,President,,1,REP,Donald J. TRUMP / JD VANCE,578,321,257
Dearborn,0039 MILLER 7,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,158,82,76
Dearborn,0039 MILLER 7,President,,1,LBT,Chase OLIVER / Mike terr MAAT,10,7,3
Dearborn,0039 MILLER 7,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5,2,3
Dearborn,0039 MILLER 7,President,,1,,Write-In,2,1,1
Dearborn,0039 MILLER 7,U.S. Senate,,1,REP,Jim BANKS,582,319,263
Dearborn,0039 MILLER 7,U.S. Senate,,1,DEM,Valerie McCRAY,148,78,70
Dearborn,0039 MILLER 7,U.S. Senate,,1,LBT,Andrew HORNING,21,13,8
Dearborn,0039 MILLER 7,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0039 MILLER 7,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,577,315,262
Dearborn,0039 MILLER 7,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,149,79,70
Dearborn,0039 MILLER 7,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,25,16,9
Dearborn,0039 MILLER 7,Governor,,1,,Write-In,0,0,0
Dearborn,0039 MILLER 7,Attorney General,,1,REP,Todd ROKITA,592,328,264
Dearborn,0039 MILLER 7,Attorney General,,1,DEM,Destiny WELLS,150,77,73
Dearborn,0039 MILLER 7,U.S. House,9,1,REP,Erin HOUCHIN,581,319,262
Dearborn,0039 MILLER 7,U.S. House,9,1,DEM,Timothy (Tim) PECK,142,74,68
Dearborn,0039 MILLER 7,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,26,15,11
Dearborn,0039 MILLER 7,U.S. House,9,1,,Write-In,1,1,0
Dearborn,0039 MILLER 7,State House,68,1,REP,Garret R. BASCOM,590,328,262
Dearborn,0039 MILLER 7,State House,68,1,DEM,Lisa BARKER,151,77,74
Dearborn,0039 MILLER 7,Judge of the Superior Court No. 2,,1,REP,Sally A. McLAUGHLIN,684,383,301
Dearborn,0039 MILLER 7,Circuit Court Clerk,,1,REP,Wendy BEATTY,686,386,300
Dearborn,0039 MILLER 7,County Treasurer,,1,REP,Hayley M. HATFIELD,681,380,301
Dearborn,0039 MILLER 7,County Coroner,,1,REP,Cameron McCREARY,685,384,301
Dearborn,0039 MILLER 7,County Surveyor,,1,REP,Dennis KRAUS JR,684,383,301
Dearborn,0039 MILLER 7,County Commissioner,1,1,REP,Jim THATCHER,677,381,296
Dearborn,0039 MILLER 7,County Commissioner,2,1,REP,Duane BISCHOFF,677,379,298
Dearborn,0039 MILLER 7,County Council,,3,,Mark G. DOLE,539,294,245
Dearborn,0039 MILLER 7,County Council,,3,,Tim DOLL,564,317,247
Dearborn,0039 MILLER 7,County Council,,3,,Glenn D. WRIGHT,495,272,223
Dearborn,0039 MILLER 7,County Council,,3,,Hunter COLLINS,143,74,69
Dearborn,0039 MILLER 7,County Council,,3,,Dawn VICTOR,140,73,67
Dearborn,0039 MILLER 7,Community School Corp,7 Sunman-Dearborn,1,,James D. (Jamie) GRAF,588,330,258
Dearborn,0039 MILLER 7,IN Supreme Court-Rush,,,,Yes,530,280,250
Dearborn,0039 MILLER 7,IN Supreme Court-Rush,,,,No,115,69,46
Dearborn,0039 MILLER 7,IN Supreme Court-Massa,,,,Yes,521,281,240
Dearborn,0039 MILLER 7,IN Supreme Court-Massa,,,,No,115,63,52
Dearborn,0039 MILLER 7,IN Supreme Court-Molter,,,,Yes,534,290,244
Dearborn,0039 MILLER 7,IN Supreme Court-Molter,,,,No,105,58,47
Dearborn,0039 MILLER 7,Court of Appeals Dist 1-Foley,,,,Yes,529,283,246
Dearborn,0039 MILLER 7,Court of Appeals Dist 1-Foley,,,,No,100,56,44
Dearborn,0039 MILLER 7,Court of Appeals Dist 4-Pyle III,,,,Yes,522,277,245
Dearborn,0039 MILLER 7,Court of Appeals Dist 4-Pyle III,,,,No,109,64,45
Dearborn,0040 SPARTA 1,Registered Voters,,,,,417,,
Dearborn,0040 SPARTA 1,Ballots Cast,,,,,240,187,53
Dearborn,0040 SPARTA 1,Public Question-Const Amendment,,,,Yes,124,100,24
Dearborn,0040 SPARTA 1,Public Question-Const Amendment,,,,No,103,78,25
Dearborn,0040 SPARTA 1,Straight Party,,,REP,Republican,134,103,31
Dearborn,0040 SPARTA 1,Straight Party,,,DEM,Democratic,32,19,13
Dearborn,0040 SPARTA 1,Straight Party,,,LBT,Libertarian,0,0,0
Dearborn,0040 SPARTA 1,Straight Party,,,WTP,We The People,2,2,0
Dearborn,0040 SPARTA 1,President,,1,REP,Donald J. TRUMP / JD VANCE,187,150,37
Dearborn,0040 SPARTA 1,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,47,32,15
Dearborn,0040 SPARTA 1,President,,1,LBT,Chase OLIVER / Mike terr MAAT,1,1,0
Dearborn,0040 SPARTA 1,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,5,4,1
Dearborn,0040 SPARTA 1,President,,1,,Write-In,0,0,0
Dearborn,0040 SPARTA 1,U.S. Senate,,1,REP,Jim BANKS,183,146,37
Dearborn,0040 SPARTA 1,U.S. Senate,,1,DEM,Valerie McCRAY,49,34,15
Dearborn,0040 SPARTA 1,U.S. Senate,,1,LBT,Andrew HORNING,7,6,1
Dearborn,0040 SPARTA 1,U.S. Senate,,1,,Write-In,0,0,0
Dearborn,0040 SPARTA 1,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,172,137,35
Dearborn,0040 SPARTA 1,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,51,36,15
