county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Ripley,ADAMS 1 - SUN DEAR,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,Registered Voters,,,,,,,927
Ripley,ADAMS 2 - COUNTY,Ballots Cast,,,,,,,632
Ripley,ADAMS 2 - COUNTY,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,260,123,8,391
Ripley,ADAMS 2 - COUNTY,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,27,13,1,41
Ripley,ADAMS 2 - COUNTY,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,0,0,0,0
Ripley,ADAMS 2 - COUNTY,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,1,0,0,1
Ripley,ADAMS 2 - COUNTY,STRAIGHT PARTY,,Under Votes,,139,41,19,199
Ripley,ADAMS 2 - COUNTY,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,PUBLIC QUESTION #1,,YES,,184,78,10,272
Ripley,ADAMS 2 - COUNTY,PUBLIC QUESTION #1,,NO,,180,74,10,264
Ripley,ADAMS 2 - COUNTY,PUBLIC QUESTION #1,,Under Votes,,63,25,8,96
Ripley,ADAMS 2 - COUNTY,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,Donald J. Trump,REP,370,154,18,542
Ripley,ADAMS 2 - COUNTY,President,,Kamala D. Harris,DEM,43,20,9,72
Ripley,ADAMS 2 - COUNTY,President,,Chase Oliver,LIB,1,1,0,2
Ripley,ADAMS 2 - COUNTY,President,,Robert F. Kennedy Jr.,WTP,4,0,0,4
Ripley,ADAMS 2 - COUNTY,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,CAROL ASHER (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,PAIJ BORING (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,PETER SONSKI (W),,5,0,1,6
Ripley,ADAMS 2 - COUNTY,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,Under Votes,,4,2,0,6
Ripley,ADAMS 2 - COUNTY,President,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,President,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,U.S. Senate,,JIM BANKS,REP,358,153,18,529
Ripley,ADAMS 2 - COUNTY,U.S. Senate,,VALERIE McCRAY,DEM,45,20,9,74
Ripley,ADAMS 2 - COUNTY,U.S. Senate,,ANDREW HORNING,LIB,14,2,0,16
Ripley,ADAMS 2 - COUNTY,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,U.S. Senate,,Under Votes,,10,2,1,13
Ripley,ADAMS 2 - COUNTY,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,Governor,,MIKE BRAUN,REP,351,151,17,519
Ripley,ADAMS 2 - COUNTY,Governor,,JENNIFER G. McCORMICK,DEM,49,21,8,78
Ripley,ADAMS 2 - COUNTY,Governor,,DONALD RAINWATER,LIB,21,3,2,26
Ripley,ADAMS 2 - COUNTY,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,ADAMS 2 - COUNTY,Governor,,Under Votes,,6,2,1,9
Ripley,ADAMS 2 - COUNTY,Governor,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,Governor,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,Attorney General,,TODD ROKITA,REP,372,152,17,541
Ripley,ADAMS 2 - COUNTY,Attorney General,,DESTINY WELLS,DEM,45,21,9,75
Ripley,ADAMS 2 - COUNTY,Attorney General,,Under Votes,,10,4,2,16
Ripley,ADAMS 2 - COUNTY,Attorney General,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,U.S. House,9,ERIN HOUCHIN,REP,368,152,20,540
Ripley,ADAMS 2 - COUNTY,U.S. House,9,TIMOTHY (TIM) PECK,DEM,46,20,7,73
Ripley,ADAMS 2 - COUNTY,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,6,3,0,9
Ripley,ADAMS 2 - COUNTY,U.S. House,9,Under Votes,,7,2,1,10
Ripley,ADAMS 2 - COUNTY,U.S. House,9,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,State Senate,42,JEAN LEISING,REP,394,164,23,581
Ripley,ADAMS 2 - COUNTY,State Senate,42,Under Votes,,33,13,5,51
Ripley,ADAMS 2 - COUNTY,State Senate,42,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,State House,55,LINDSAY PATTERSON,REP,371,154,19,544
Ripley,ADAMS 2 - COUNTY,State House,55,VICTORIA C MARTZ,DEM,45,20,8,73
Ripley,ADAMS 2 - COUNTY,State House,55,Under Votes,,11,3,1,15
Ripley,ADAMS 2 - COUNTY,State House,55,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,State House,55,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,387,161,23,571
Ripley,ADAMS 2 - COUNTY,CIRCUIT COURT CLERK,,Under Votes,,40,16,5,61
Ripley,ADAMS 2 - COUNTY,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COUNTY RECORDER,,MONICA L HANSEN,REP,386,160,23,569
Ripley,ADAMS 2 - COUNTY,COUNTY RECORDER,,Under Votes,,41,17,5,63
Ripley,ADAMS 2 - COUNTY,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COUNTY TREASURER,,LISA VESTAL,REP,379,160,23,562
Ripley,ADAMS 2 - COUNTY,COUNTY TREASURER,,Under Votes,,48,17,5,70
Ripley,ADAMS 2 - COUNTY,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COUNTY CORONER,,JASON BAILEY,REP,380,160,23,563
Ripley,ADAMS 2 - COUNTY,COUNTY CORONER,,Under Votes,,47,17,5,69
Ripley,ADAMS 2 - COUNTY,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,382,161,23,566
Ripley,ADAMS 2 - COUNTY,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,45,16,5,66
Ripley,ADAMS 2 - COUNTY,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,379,158,23,560
Ripley,ADAMS 2 - COUNTY,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,48,19,5,72
Ripley,ADAMS 2 - COUNTY,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,253,104,13,370
Ripley,ADAMS 2 - COUNTY,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,279,117,14,410
Ripley,ADAMS 2 - COUNTY,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,189,93,12,294
Ripley,ADAMS 2 - COUNTY,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,58,20,8,86
Ripley,ADAMS 2 - COUNTY,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,502,197,37,736
Ripley,ADAMS 2 - COUNTY,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 2",,ROBERT S DAVIS,NON,286,110,14,410
Ripley,ADAMS 2 - COUNTY,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 2",,Under Votes,,141,67,14,222
Ripley,ADAMS 2 - COUNTY,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 7",,JAMES D. (JAMIE) GRAF,NON,296,113,16,425
Ripley,ADAMS 2 - COUNTY,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 7",,Under Votes,,131,64,12,207
Ripley,ADAMS 2 - COUNTY,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 7",,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,239,100,14,353
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,88,29,5,122
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,100,48,9,157
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,240,97,11,348
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,80,26,7,113
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,107,54,10,171
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,244,97,11,352
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,73,25,6,104
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,110,55,11,176
Ripley,ADAMS 2 - COUNTY,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,248,97,13,358
Ripley,ADAMS 2 - COUNTY,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,72,22,4,98
Ripley,ADAMS 2 - COUNTY,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,107,58,11,176
Ripley,ADAMS 2 - COUNTY,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - COUNTY,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,245,94,10,349
Ripley,ADAMS 2 - COUNTY,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,76,27,7,110
Ripley,ADAMS 2 - COUNTY,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,106,56,10,172
Ripley,ADAMS 2 - COUNTY,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,1,1
Ripley,ADAMS 2 - SUNMAN,Registered Voters,,,,,,,702
Ripley,ADAMS 2 - SUNMAN,Ballots Cast,,,,,,,402
Ripley,ADAMS 2 - SUNMAN,STRAIGHT PARTY,,REPUBLICAN PARTY,REP,170,81,3,254
Ripley,ADAMS 2 - SUNMAN,STRAIGHT PARTY,,DEMOCRATIC PARTY,DEM,20,11,5,36
Ripley,ADAMS 2 - SUNMAN,STRAIGHT PARTY,,LIBERTARIAN PARTY,LIB,3,0,0,3
Ripley,ADAMS 2 - SUNMAN,STRAIGHT PARTY,,WE THE PEOPLE PARTY,WTP,1,2,0,3
Ripley,ADAMS 2 - SUNMAN,STRAIGHT PARTY,,Under Votes,,70,32,4,106
Ripley,ADAMS 2 - SUNMAN,STRAIGHT PARTY,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,PUBLIC QUESTION #1,,YES,,134,64,2,200
Ripley,ADAMS 2 - SUNMAN,PUBLIC QUESTION #1,,NO,,102,44,6,152
Ripley,ADAMS 2 - SUNMAN,PUBLIC QUESTION #1,,Under Votes,,28,18,4,50
Ripley,ADAMS 2 - SUNMAN,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,Donald J. Trump,REP,214,104,5,323
Ripley,ADAMS 2 - SUNMAN,President,,Kamala D. Harris,DEM,40,20,7,67
Ripley,ADAMS 2 - SUNMAN,President,,Chase Oliver,LIB,2,0,0,2
Ripley,ADAMS 2 - SUNMAN,President,,Robert F. Kennedy Jr.,WTP,5,0,0,5
Ripley,ADAMS 2 - SUNMAN,President,,ANDRE RAMON McNEIL SR. (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,CAROL ASHER (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,CHERUNDA LYNN FOX (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,CLAUDIA De la CRUZ/KARINA GARCIA (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,CORNEL WEST/MELINA ABDULLAH (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,DOUG JENKINS (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,NALA BAOZUN SCOTT JOHNSON JR. (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,PAIJ BORING (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,PETER SONSKI (W),,0,1,0,1
Ripley,ADAMS 2 - SUNMAN,President,,SHONDRA IRVING (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,SUSAN MAUDE BUCHSER (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,TOM HOEFLING/ANDY PRIOR (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,WILLIAM CODY NALBACH (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,Under Votes,,3,1,0,4
Ripley,ADAMS 2 - SUNMAN,President,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,President,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,U.S. Senate,,JIM BANKS,REP,206,104,6,316
Ripley,ADAMS 2 - SUNMAN,U.S. Senate,,VALERIE McCRAY,DEM,41,18,6,65
Ripley,ADAMS 2 - SUNMAN,U.S. Senate,,ANDREW HORNING,LIB,11,1,0,12
Ripley,ADAMS 2 - SUNMAN,U.S. Senate,,ANTONIO XAVIER ALVAREZ (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,U.S. Senate,,PHILLIP D. BEACHY (PHIL) (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,U.S. Senate,,Under Votes,,6,3,0,9
Ripley,ADAMS 2 - SUNMAN,U.S. Senate,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,U.S. Senate,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,Governor,,MIKE BRAUN,REP,196,96,5,297
Ripley,ADAMS 2 - SUNMAN,Governor,,JENNIFER G. McCORMICK,DEM,50,20,7,77
Ripley,ADAMS 2 - SUNMAN,Governor,,DONALD RAINWATER,LIB,13,8,0,21
Ripley,ADAMS 2 - SUNMAN,Governor,,CHRISTOPHER RYAN STRIED (W),,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,Governor,,Under Votes,,5,2,0,7
Ripley,ADAMS 2 - SUNMAN,Governor,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,Governor,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,Attorney General,,TODD ROKITA,REP,221,102,5,328
Ripley,ADAMS 2 - SUNMAN,Attorney General,,DESTINY WELLS,DEM,36,20,7,63
Ripley,ADAMS 2 - SUNMAN,Attorney General,,Under Votes,,7,4,0,11
Ripley,ADAMS 2 - SUNMAN,Attorney General,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,Attorney General,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,U.S. House,9,ERIN HOUCHIN,REP,216,100,5,321
Ripley,ADAMS 2 - SUNMAN,U.S. House,9,TIMOTHY (TIM) PECK,DEM,34,19,7,60
Ripley,ADAMS 2 - SUNMAN,U.S. House,9,RUSSELL (RUSS) BROOKSBANK,LIB,9,2,0,11
Ripley,ADAMS 2 - SUNMAN,U.S. House,9,Under Votes,,5,5,0,10
Ripley,ADAMS 2 - SUNMAN,U.S. House,9,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,U.S. House,9,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,State Senate,42,JEAN LEISING,REP,233,109,7,349
Ripley,ADAMS 2 - SUNMAN,State Senate,42,Under Votes,,31,17,5,53
Ripley,ADAMS 2 - SUNMAN,State Senate,42,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,State Senate,42,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,CIRCUIT COURT CLERK,,LIZ BAUMGARTNER,REP,234,108,7,349
Ripley,ADAMS 2 - SUNMAN,CIRCUIT COURT CLERK,,Under Votes,,30,18,5,53
Ripley,ADAMS 2 - SUNMAN,CIRCUIT COURT CLERK,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,CIRCUIT COURT CLERK,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COUNTY RECORDER,,MONICA L HANSEN,REP,233,106,7,346
Ripley,ADAMS 2 - SUNMAN,COUNTY RECORDER,,Under Votes,,31,20,5,56
Ripley,ADAMS 2 - SUNMAN,COUNTY RECORDER,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COUNTY RECORDER,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COUNTY TREASURER,,LISA VESTAL,REP,232,105,7,344
Ripley,ADAMS 2 - SUNMAN,COUNTY TREASURER,,Under Votes,,32,21,5,58
Ripley,ADAMS 2 - SUNMAN,COUNTY TREASURER,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COUNTY TREASURER,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COUNTY CORONER,,JASON BAILEY,REP,232,104,7,343
Ripley,ADAMS 2 - SUNMAN,COUNTY CORONER,,Under Votes,,32,22,5,59
Ripley,ADAMS 2 - SUNMAN,COUNTY CORONER,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COUNTY CORONER,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,"COUNTY COMMISSIONER, DISTRICT 2",,JEFFREY J VOLZ,REP,232,104,7,343
Ripley,ADAMS 2 - SUNMAN,"COUNTY COMMISSIONER, DISTRICT 2",,Under Votes,,32,22,5,59
Ripley,ADAMS 2 - SUNMAN,"COUNTY COMMISSIONER, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,"COUNTY COMMISSIONER, DISTRICT 2",,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,"COUNTY COMMISSIONER, DISTRICT 3",,ROGER GULLION,REP,235,106,7,348
Ripley,ADAMS 2 - SUNMAN,"COUNTY COMMISSIONER, DISTRICT 3",,Under Votes,,29,20,5,54
Ripley,ADAMS 2 - SUNMAN,"COUNTY COMMISSIONER, DISTRICT 3",,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,"COUNTY COMMISSIONER, DISTRICT 3",,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COUNTY COUNCIL MEMBER AT LARGE,,STEPHANIE M. BACK,REP,154,65,2,221
Ripley,ADAMS 2 - SUNMAN,COUNTY COUNCIL MEMBER AT LARGE,,ANDREW DECKER,REP,160,65,3,228
Ripley,ADAMS 2 - SUNMAN,COUNTY COUNCIL MEMBER AT LARGE,,PEGGY ANN EHLERS,REP,97,49,3,149
Ripley,ADAMS 2 - SUNMAN,COUNTY COUNCIL MEMBER AT LARGE,,PHILLIP G MORGAN,DEM,54,22,5,81
Ripley,ADAMS 2 - SUNMAN,COUNTY COUNCIL MEMBER AT LARGE,,Under Votes,,327,177,23,527
Ripley,ADAMS 2 - SUNMAN,COUNTY COUNCIL MEMBER AT LARGE,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,TOWN COUNCIL MEMBER SUNMAN 1,,DONALD FOLEY,REP,221,98,7,326
Ripley,ADAMS 2 - SUNMAN,TOWN COUNCIL MEMBER SUNMAN 1,,Under Votes,,43,28,5,76
Ripley,ADAMS 2 - SUNMAN,TOWN COUNCIL MEMBER SUNMAN 1,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,TOWN COUNCIL MEMBER SUNMAN 1,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,TOWN COUNCIL MEMBER SUNMAN 2,,CAROL ECKSTEIN,REP,229,97,6,332
Ripley,ADAMS 2 - SUNMAN,TOWN COUNCIL MEMBER SUNMAN 2,,Under Votes,,35,29,6,70
Ripley,ADAMS 2 - SUNMAN,TOWN COUNCIL MEMBER SUNMAN 2,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,TOWN COUNCIL MEMBER SUNMAN 2,,Invalid Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 2",,ROBERT S DAVIS,NON,176,78,4,258
Ripley,ADAMS 2 - SUNMAN,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 2",,Under Votes,,88,48,8,144
Ripley,ADAMS 2 - SUNMAN,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 2",,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 7",,JAMES D. (JAMIE) GRAF,NON,175,78,4,257
Ripley,ADAMS 2 - SUNMAN,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 7",,Under Votes,,89,48,8,145
Ripley,ADAMS 2 - SUNMAN,"SCHOOL BOARD MEMBER SUNMAN DEARBORN COMMUNITY SCHOOL BOARD, DISTRICT 7",,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,150,75,2,227
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,50,23,7,80
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,64,28,3,95
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,151,69,2,222
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,50,24,7,81
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,63,33,3,99
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,153,74,5,232
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,45,19,4,68
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,66,33,3,102
Ripley,ADAMS 2 - SUNMAN,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,150,72,4,226
Ripley,ADAMS 2 - SUNMAN,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,52,20,5,77
Ripley,ADAMS 2 - SUNMAN,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,62,34,3,99
Ripley,ADAMS 2 - SUNMAN,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Ripley,ADAMS 2 - SUNMAN,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,147,75,5,227
