county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Floyd,Lafayette - 3,Attorney General,,DEM,Destiny WELLS,178,122,36,20,0
Floyd,Lafayette - 3,U.S. House,9,REP,Erin HOUCHIN,347,246,86,15,0
Floyd,Lafayette - 3,U.S. House,9,DEM,Timothy (Tim) PECK,176,117,39,20,0
Floyd,Lafayette - 3,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,10,4,6,0,0
Floyd,Lafayette - 3,State House,72,REP,Edward D (Ed) CLERE,341,234,91,16,0
Floyd,Lafayette - 3,State House,72,DEM,Jason APPLEGATE,192,133,40,19,0
Floyd,Lafayette - 3,County Recorder,,REP,Lois NAVILLE ENDRIS,423,284,112,27,0
Floyd,Lafayette - 3,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 3,County Treasurer,,REP,Steve BURKS,347,241,90,16,0
Floyd,Lafayette - 3,County Treasurer,,DEM,Vickie TENCER,177,118,40,19,0
Floyd,Lafayette - 3,County Coroner,,REP,Matthew TOMLIN,312,215,82,15,0
Floyd,Lafayette - 3,County Coroner,,DEM,Amy M CULWELL,212,143,50,19,0
Floyd,Lafayette - 3,County Surveyor,,REP,John G BRINKWORTH III,428,291,112,25,0
Floyd,Lafayette - 3,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 3,County Commissioner,2,REP,Frank A LOOP,360,250,93,17,0
Floyd,Lafayette - 3,County Commissioner,2,DEM,Veronica M COMBS,173,117,38,18,0
Floyd,Lafayette - 3,County Commissioner,3,REP,Jason SHARP,323,224,84,15,0
Floyd,Lafayette - 3,County Commissioner,3,DEM,Tim HARBISON,207,142,45,20,0
Floyd,Lafayette - 3,County Council Member,At Large,REP,D M BAGSHAW,272,189,74,9,0
Floyd,Lafayette - 3,County Council Member,At Large,REP,Matt MILLIES,277,191,76,10,0
Floyd,Lafayette - 3,County Council Member,At Large,REP,Sam SARKISIAN,306,221,75,10,0
Floyd,Lafayette - 3,County Council Member,At Large,DEM,Daniel T HARRIS,140,95,33,12,0
Floyd,Lafayette - 3,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,163,111,38,14,0
Floyd,Lafayette - 3,County Council Member,At Large,DEM,Brad STRIEGEL,209,145,48,16,0
Floyd,Lafayette - 3,County Council Member,At Large,LBT,Morgan BEATTY,45,26,16,3,0
Floyd,Lafayette - 3,Floyd County School Board,At Large,,Ann CURRUTHER,207,138,55,14,0
Floyd,Lafayette - 3,Floyd County School Board,At Large,,Jennie HIGBIE,114,82,21,11,0
Floyd,Lafayette - 3,Floyd County School Board,At Large,,Matt MAYFIELD,107,72,30,5,0
Floyd,Lafayette - 3,Floyd County School Board,3,,Elizabeth A GALLIGAN,341,226,91,24,0
Floyd,Lafayette - 3,Floyd County School Board,4,,Rebecca Jo GARDENOUR,296,190,83,23,0
Floyd,Lafayette - 3,IN Supreme Court-Rush,,,Yes,316,211,83,22,0
Floyd,Lafayette - 3,IN Supreme Court-Rush,,,No,113,82,23,8,0
Floyd,Lafayette - 3,IN Supreme Court-Massa,,,Yes,306,207,82,17,0
Floyd,Lafayette - 3,IN Supreme Court-Massa,,,No,120,84,23,13,0
Floyd,Lafayette - 3,IN Supreme Court-Molter,,,Yes,304,201,86,17,0
Floyd,Lafayette - 3,IN Supreme Court-Molter,,,No,123,88,22,13,0
Floyd,Lafayette - 3,Court of Appeals Dist 1-Foley,,,Yes,302,203,81,18,0
Floyd,Lafayette - 3,Court of Appeals Dist 1-Foley,,,No,120,85,23,12,0
Floyd,Lafayette - 3,Court of Appeals Dist 4-Pyle III,,,Yes,306,208,79,19,0
Floyd,Lafayette - 3,Court of Appeals Dist 4-Pyle III,,,No,118,81,26,11,0
Floyd,Lafayette - 4,Registered Voters,,,,975,,,,
Floyd,Lafayette - 4,Ballots Cast,,,,669,467,173,29,0
Floyd,Lafayette - 4,Public Question-Const Amendment,,,Yes,338,244,79,15,0
Floyd,Lafayette - 4,Public Question-Const Amendment,,,No,331,223,94,14,0
Floyd,Lafayette - 4,Straight Ticket,,REP,Republican,293,202,82,9,0
Floyd,Lafayette - 4,Straight Ticket,,DEM,Democratic,131,85,34,12,0
Floyd,Lafayette - 4,Straight Ticket,,LBT,Libertarian,1,1,0,0,0
Floyd,Lafayette - 4,Straight Ticket,,WTP,We The People,4,3,1,0,0
Floyd,Lafayette - 4,President,,REP,Donald J TRUMP / JD VANCE,475,335,128,12,0
Floyd,Lafayette - 4,President,,DEM,Kamala D HARRIS / Tim WALZ,242,161,52,29,0
Floyd,Lafayette - 4,President,,LBT,Chase OLIVER / Mike ter MAAT,6,5,1,0,0
Floyd,Lafayette - 4,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,3,1,2,0,0
Floyd,Lafayette - 4,President,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 4,U.S. Senate,,REP,Jim BANKS,468,330,124,14,0
Floyd,Lafayette - 4,U.S. Senate,,DEM,Valerie McCRAY,236,158,52,26,0
Floyd,Lafayette - 4,U.S. Senate,,LBT,Andrew HORNING,18,13,4,1,0
Floyd,Lafayette - 4,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 4,Governor,,REP,Mike BRAUN / Micah BECKWITH,452,317,121,14,0
Floyd,Lafayette - 4,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,249,166,56,27,0
Floyd,Lafayette - 4,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,28,21,6,1,0
Floyd,Lafayette - 4,Governor,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 4,Attorney General,,REP,Todd ROKITA,472,333,125,14,0
Floyd,Lafayette - 4,Attorney General,,DEM,Destiny WELLS,251,168,57,26,0
Floyd,Lafayette - 4,U.S. House,9,REP,Erin HOUCHIN,483,338,130,15,0
Floyd,Lafayette - 4,U.S. House,9,DEM,Timothy (Tim) PECK,223,148,49,26,0
Floyd,Lafayette - 4,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,19,17,2,0,0
Floyd,Lafayette - 4,State House,70,REP,Karen ENGLEMAN,475,335,125,15,0
Floyd,Lafayette - 4,State House,70,DEM,Sarah BLESSING,246,165,55,26,0
Floyd,Lafayette - 4,County Recorder,,REP,Lois NAVILLE ENDRIS,569,392,152,25,0
Floyd,Lafayette - 4,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 4,County Treasurer,,REP,Steve BURKS,474,335,126,13,0
Floyd,Lafayette - 4,County Treasurer,,DEM,Vickie TENCER,241,158,56,27,0
Floyd,Lafayette - 4,County Coroner,,REP,Matthew TOMLIN,428,293,123,12,0
Floyd,Lafayette - 4,County Coroner,,DEM,Amy M CULWELL,285,198,58,29,0
Floyd,Lafayette - 4,County Surveyor,,REP,John G BRINKWORTH III,563,388,151,24,0
Floyd,Lafayette - 4,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 4,County Commissioner,2,REP,Frank A LOOP,490,342,132,16,0
Floyd,Lafayette - 4,County Commissioner,2,DEM,Veronica M COMBS,236,161,50,25,0
Floyd,Lafayette - 4,County Commissioner,3,REP,Jason SHARP,433,300,119,14,0
Floyd,Lafayette - 4,County Commissioner,3,DEM,Tim HARBISON,281,193,62,26,0
Floyd,Lafayette - 4,County Council Member,At Large,REP,D M BAGSHAW,372,262,102,8,0
Floyd,Lafayette - 4,County Council Member,At Large,REP,Matt MILLIES,351,259,88,4,0
Floyd,Lafayette - 4,County Council Member,At Large,REP,Sam SARKISIAN,390,280,105,5,0
Floyd,Lafayette - 4,County Council Member,At Large,DEM,Daniel T HARRIS,186,130,40,16,0
Floyd,Lafayette - 4,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,206,151,39,16,0
Floyd,Lafayette - 4,County Council Member,At Large,DEM,Brad STRIEGEL,291,211,64,16,0
Floyd,Lafayette - 4,County Council Member,At Large,LBT,Morgan BEATTY,73,53,18,2,0
Floyd,Lafayette - 4,Floyd County School Board,At Large,,Ann CURRUTHER,234,166,60,8,0
Floyd,Lafayette - 4,Floyd County School Board,At Large,,Jennie HIGBIE,138,104,28,6,0
Floyd,Lafayette - 4,Floyd County School Board,At Large,,Matt MAYFIELD,212,148,54,10,0
Floyd,Lafayette - 4,Floyd County School Board,3,,Elizabeth A GALLIGAN,473,326,124,23,0
Floyd,Lafayette - 4,Floyd County School Board,4,,Rebecca Jo GARDENOUR,427,296,109,22,0
Floyd,Lafayette - 4,IN Supreme Court-Rush,,,Yes,428,300,110,18,0
Floyd,Lafayette - 4,IN Supreme Court-Rush,,,No,171,120,39,12,0
Floyd,Lafayette - 4,IN Supreme Court-Massa,,,Yes,412,286,109,17,0
Floyd,Lafayette - 4,IN Supreme Court-Massa,,,No,170,121,36,13,0
Floyd,Lafayette - 4,IN Supreme Court-Molter,,,Yes,404,280,106,18,0
Floyd,Lafayette - 4,IN Supreme Court-Molter,,,No,180,128,40,12,0
Floyd,Lafayette - 4,Court of Appeals Dist 1-Foley,,,Yes,411,281,110,20,0
Floyd,Lafayette - 4,Court of Appeals Dist 1-Foley,,,No,172,125,37,10,0
Floyd,Lafayette - 4,Court of Appeals Dist 4-Pyle III,,,Yes,410,285,106,19,0
Floyd,Lafayette - 4,Court of Appeals Dist 4-Pyle III,,,No,170,119,40,11,0
Floyd,Lafayette - 5,Registered Voters,,,,1357,,,,
Floyd,Lafayette - 5,Ballots Cast,,,,952,719,188,45,0
Floyd,Lafayette - 5,Public Question-Const Amendment,,,Yes,472,369,81,22,0
Floyd,Lafayette - 5,Public Question-Const Amendment,,,No,480,350,107,23,0
Floyd,Lafayette - 5,Straight Ticket,,REP,Republican,366,282,73,11,0
Floyd,Lafayette - 5,Straight Ticket,,DEM,Democratic,199,144,41,14,0
Floyd,Lafayette - 5,Straight Ticket,,LBT,Libertarian,5,2,3,0,0
Floyd,Lafayette - 5,Straight Ticket,,WTP,We The People,9,6,3,0,0
Floyd,Lafayette - 5,President,,REP,Donald J TRUMP / JD VANCE,603,453,123,27,0
Floyd,Lafayette - 5,President,,DEM,Kamala D HARRIS / Tim WALZ,405,303,74,28,0
Floyd,Lafayette - 5,President,,LBT,Chase OLIVER / Mike ter MAAT,6,3,3,0,0
Floyd,Lafayette - 5,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,15,9,6,0,0
Floyd,Lafayette - 5,President,,,Write-In,1,0,1,0,0
Floyd,Lafayette - 5,U.S. Senate,,REP,Jim BANKS,606,460,118,28,0
Floyd,Lafayette - 5,U.S. Senate,,DEM,Valerie McCRAY,373,272,74,27,0
Floyd,Lafayette - 5,U.S. Senate,,LBT,Andrew HORNING,45,30,15,0,0
Floyd,Lafayette - 5,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 5,Governor,,REP,Mike BRAUN / Micah BECKWITH,592,455,114,23,0
Floyd,Lafayette - 5,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,408,297,79,32,0
Floyd,Lafayette - 5,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,30,16,14,0,0
Floyd,Lafayette - 5,Governor,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 5,Attorney General,,REP,Todd ROKITA,626,474,127,25,0
Floyd,Lafayette - 5,Attorney General,,DEM,Destiny WELLS,386,282,74,30,0
Floyd,Lafayette - 5,U.S. House,9,REP,Erin HOUCHIN,637,484,126,27,0
Floyd,Lafayette - 5,U.S. House,9,DEM,Timothy (Tim) PECK,349,254,67,28,0
Floyd,Lafayette - 5,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,27,18,9,0,0
Floyd,Lafayette - 5,State House,72,REP,Edward D (Ed) CLERE,635,479,126,30,0
Floyd,Lafayette - 5,State House,72,DEM,Jason APPLEGATE,385,282,78,25,0
Floyd,Lafayette - 5,County Recorder,,REP,Lois NAVILLE ENDRIS,786,591,157,38,0
Floyd,Lafayette - 5,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 5,County Treasurer,,REP,Steve BURKS,631,475,131,25,0
Floyd,Lafayette - 5,County Treasurer,,DEM,Vickie TENCER,373,274,70,29,0
Floyd,Lafayette - 5,County Coroner,,REP,Matthew TOMLIN,579,430,122,27,0
Floyd,Lafayette - 5,County Coroner,,DEM,Amy M CULWELL,435,326,81,28,0
Floyd,Lafayette - 5,County Surveyor,,REP,John G BRINKWORTH III,786,591,157,38,0
Floyd,Lafayette - 5,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 5,County Commissioner,2,REP,Frank A LOOP,662,503,132,27,0
Floyd,Lafayette - 5,County Commissioner,2,DEM,Veronica M COMBS,357,258,72,27,0
Floyd,Lafayette - 5,County Commissioner,3,REP,Jason SHARP,579,434,121,24,0
Floyd,Lafayette - 5,County Commissioner,3,DEM,Tim HARBISON,426,316,81,29,0
Floyd,Lafayette - 5,County Council Member,At Large,REP,D M BAGSHAW,522,397,105,20,0
Floyd,Lafayette - 5,County Council Member,At Large,REP,Matt MILLIES,507,400,87,20,0
Floyd,Lafayette - 5,County Council Member,At Large,REP,Sam SARKISIAN,529,411,98,20,0
Floyd,Lafayette - 5,County Council Member,At Large,DEM,Daniel T HARRIS,309,230,59,20,0
Floyd,Lafayette - 5,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,343,255,65,23,0
Floyd,Lafayette - 5,County Council Member,At Large,DEM,Brad STRIEGEL,423,310,85,28,0
Floyd,Lafayette - 5,County Council Member,At Large,LBT,Morgan BEATTY,107,73,32,2,0
Floyd,Lafayette - 5,Floyd County School Board,At Large,,Ann CURRUTHER,331,253,66,12,0
Floyd,Lafayette - 5,Floyd County School Board,At Large,,Jennie HIGBIE,258,199,43,16,0
Floyd,Lafayette - 5,Floyd County School Board,At Large,,Matt MAYFIELD,233,175,49,9,0
Floyd,Lafayette - 5,Floyd County School Board,3,,Elizabeth A GALLIGAN,638,478,129,31,0
Floyd,Lafayette - 5,Floyd County School Board,4,,Rebecca Jo GARDENOUR,592,449,113,30,0
Floyd,Lafayette - 5,IN Supreme Court-Rush,,,Yes,625,489,113,23,0
Floyd,Lafayette - 5,IN Supreme Court-Rush,,,No,212,143,52,17,0
Floyd,Lafayette - 5,IN Supreme Court-Massa,,,Yes,596,463,112,21,0
Floyd,Lafayette - 5,IN Supreme Court-Massa,,,No,228,156,53,19,0
Floyd,Lafayette - 5,IN Supreme Court-Molter,,,Yes,599,463,114,22,0
Floyd,Lafayette - 5,IN Supreme Court-Molter,,,No,224,154,52,18,0
Floyd,Lafayette - 5,Court of Appeals Dist 1-Foley,,,Yes,601,460,115,26,0
Floyd,Lafayette - 5,Court of Appeals Dist 1-Foley,,,No,220,158,48,14,0
Floyd,Lafayette - 5,Court of Appeals Dist 4-Pyle III,,,Yes,591,454,112,25,0
Floyd,Lafayette - 5,Court of Appeals Dist 4-Pyle III,,,No,229,162,52,15,0
Floyd,Lafayette - 6,Registered Voters,,,,803,,,,
Floyd,Lafayette - 6,Ballots Cast,,,,554,430,100,23,1
Floyd,Lafayette - 6,Public Question-Const Amendment,,,Yes,288,229,47,11,1
Floyd,Lafayette - 6,Public Question-Const Amendment,,,No,266,201,53,12,0
Floyd,Lafayette - 6,Straight Ticket,,REP,Republican,232,191,38,3,0
Floyd,Lafayette - 6,Straight Ticket,,DEM,Democratic,103,77,20,6,0
Floyd,Lafayette - 6,Straight Ticket,,LBT,Libertarian,3,3,0,0,0
Floyd,Lafayette - 6,Straight Ticket,,WTP,We The People,1,1,0,0,0
Floyd,Lafayette - 6,President,,REP,Donald J TRUMP / JD VANCE,367,288,68,10,1
Floyd,Lafayette - 6,President,,DEM,Kamala D HARRIS / Tim WALZ,228,163,46,19,0
Floyd,Lafayette - 6,President,,LBT,Chase OLIVER / Mike ter MAAT,4,3,1,0,0
Floyd,Lafayette - 6,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,7,4,2,1,0
Floyd,Lafayette - 6,President,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 6,U.S. Senate,,REP,Jim BANKS,366,288,67,10,1
Floyd,Lafayette - 6,U.S. Senate,,DEM,Valerie McCRAY,214,153,42,19,0
Floyd,Lafayette - 6,U.S. Senate,,LBT,Andrew HORNING,15,10,4,1,0
Floyd,Lafayette - 6,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 6,Governor,,REP,Mike BRAUN / Micah BECKWITH,361,284,65,11,1
Floyd,Lafayette - 6,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,228,163,46,19,0
Floyd,Lafayette - 6,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,15,10,5,0,0
Floyd,Lafayette - 6,Governor,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 6,Attorney General,,REP,Todd ROKITA,381,302,68,10,1
Floyd,Lafayette - 6,Attorney General,,DEM,Destiny WELLS,216,151,45,20,0
Floyd,Lafayette - 6,U.S. House,9,REP,Erin HOUCHIN,380,298,70,11,1
Floyd,Lafayette - 6,U.S. House,9,DEM,Timothy (Tim) PECK,207,148,41,18,0
Floyd,Lafayette - 6,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,14,10,3,1,0
Floyd,Lafayette - 6,State House,72,REP,Edward D (Ed) CLERE,383,303,67,12,1
Floyd,Lafayette - 6,State House,72,DEM,Jason APPLEGATE,217,154,47,16,0
Floyd,Lafayette - 6,County Recorder,,REP,Lois NAVILLE ENDRIS,475,372,86,16,1
Floyd,Lafayette - 6,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 6,County Treasurer,,REP,Steve BURKS,372,299,62,10,1
Floyd,Lafayette - 6,County Treasurer,,DEM,Vickie TENCER,220,152,48,20,0
Floyd,Lafayette - 6,County Coroner,,REP,Matthew TOMLIN,333,266,57,9,1
Floyd,Lafayette - 6,County Coroner,,DEM,Amy M CULWELL,258,183,55,20,0
Floyd,Lafayette - 6,County Surveyor,,REP,John G BRINKWORTH III,463,361,85,16,1
Floyd,Lafayette - 6,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 6,County Commissioner,2,REP,Frank A LOOP,391,307,70,13,1
Floyd,Lafayette - 6,County Commissioner,2,DEM,Veronica M COMBS,208,149,42,17,0
Floyd,Lafayette - 6,County Commissioner,3,REP,Jason SHARP,360,293,56,10,1
Floyd,Lafayette - 6,County Commissioner,3,DEM,Tim HARBISON,237,162,55,20,0
Floyd,Lafayette - 6,County Council Member,At Large,REP,D M BAGSHAW,309,252,48,9,0
Floyd,Lafayette - 6,County Council Member,At Large,REP,Matt MILLIES,306,250,48,7,1
Floyd,Lafayette - 6,County Council Member,At Large,REP,Sam SARKISIAN,308,245,54,8,1
Floyd,Lafayette - 6,County Council Member,At Large,DEM,Daniel T HARRIS,172,129,32,11,0
Floyd,Lafayette - 6,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,195,147,33,15,0
Floyd,Lafayette - 6,County Council Member,At Large,DEM,Brad STRIEGEL,240,179,45,16,0
Floyd,Lafayette - 6,County Council Member,At Large,LBT,Morgan BEATTY,56,36,18,2,0
Floyd,Lafayette - 6,Floyd County School Board,At Large,,Ann CURRUTHER,203,162,32,8,1
Floyd,Lafayette - 6,Floyd County School Board,At Large,,Jennie HIGBIE,146,101,33,12,0
Floyd,Lafayette - 6,Floyd County School Board,At Large,,Matt MAYFIELD,129,102,25,2,0
Floyd,Lafayette - 6,Floyd County School Board,3,,Elizabeth A GALLIGAN,392,305,71,16,0
Floyd,Lafayette - 6,Floyd County School Board,4,,Rebecca Jo GARDENOUR,359,274,69,16,0
Floyd,Lafayette - 6,IN Supreme Court-Rush,,,Yes,347,274,60,12,1
Floyd,Lafayette - 6,IN Supreme Court-Rush,,,No,126,93,25,8,0
Floyd,Lafayette - 6,IN Supreme Court-Massa,,,Yes,333,262,60,10,1
Floyd,Lafayette - 6,IN Supreme Court-Massa,,,No,135,100,25,10,0
Floyd,Lafayette - 6,IN Supreme Court-Molter,,,Yes,335,268,55,11,1
Floyd,Lafayette - 6,IN Supreme Court-Molter,,,No,133,95,28,10,0
Floyd,Lafayette - 6,Court of Appeals Dist 1-Foley,,,Yes,338,269,58,10,1
Floyd,Lafayette - 6,Court of Appeals Dist 1-Foley,,,No,128,92,26,10,0
Floyd,Lafayette - 6,Court of Appeals Dist 4-Pyle III,,,Yes,330,262,56,11,1
Floyd,Lafayette - 6,Court of Appeals Dist 4-Pyle III,,,No,131,96,27,8,0
Floyd,Lafayette - 7,Registered Voters,,,,733,,,,
Floyd,Lafayette - 7,Ballots Cast,,,,501,363,118,20,0
Floyd,Lafayette - 7,Public Question-Const Amendment,,,Yes,238,173,55,10,0
Floyd,Lafayette - 7,Public Question-Const Amendment,,,No,263,190,63,10,0
Floyd,Lafayette - 7,Straight Ticket,,REP,Republican,213,163,49,1,0
Floyd,Lafayette - 7,Straight Ticket,,DEM,Democratic,91,59,23,9,0
Floyd,Lafayette - 7,Straight Ticket,,LBT,Libertarian,0,0,0,0,0
Floyd,Lafayette - 7,Straight Ticket,,WTP,We The People,2,2,0,0,0
Floyd,Lafayette - 7,President,,REP,Donald J TRUMP / JD VANCE,377,276,92,9,0
Floyd,Lafayette - 7,President,,DEM,Kamala D HARRIS / Tim WALZ,161,111,30,20,0
Floyd,Lafayette - 7,President,,LBT,Chase OLIVER / Mike ter MAAT,3,2,1,0,0
Floyd,Lafayette - 7,President,,WTP,Robert F KENNEDY JR / Nichole SHANAHAN,9,7,2,0,0
Floyd,Lafayette - 7,President,,,Write-In,1,1,0,0,0
Floyd,Lafayette - 7,U.S. Senate,,REP,Jim BANKS,363,268,87,8,0
Floyd,Lafayette - 7,U.S. Senate,,DEM,Valerie McCRAY,162,109,32,21,0
Floyd,Lafayette - 7,U.S. Senate,,LBT,Andrew HORNING,10,5,5,0,0
Floyd,Lafayette - 7,U.S. Senate,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 7,Governor,,REP,Mike BRAUN / Micah BECKWITH,375,276,90,9,0
Floyd,Lafayette - 7,Governor,,DEM,Jennifer G McCORMICK / Terry GOODIN,164,112,33,19,0
Floyd,Lafayette - 7,Governor,,LBT,Donald RAINWATER / Tonya HUDSON,7,5,2,0,0
Floyd,Lafayette - 7,Governor,,,Write-In,0,0,0,0,0
Floyd,Lafayette - 7,Attorney General,,REP,Todd ROKITA,381,279,93,9,0
Floyd,Lafayette - 7,Attorney General,,DEM,Destiny WELLS,159,109,31,19,0
Floyd,Lafayette - 7,U.S. House,9,REP,Erin HOUCHIN,373,278,86,9,0
Floyd,Lafayette - 7,U.S. House,9,DEM,Timothy (Tim) PECK,159,106,34,19,0
Floyd,Lafayette - 7,U.S. House,9,LBT,Russell (Russ) BROOKSBANK,12,6,6,0,0
Floyd,Lafayette - 7,State House,70,REP,Karen ENGLEMAN,364,268,88,8,0
Floyd,Lafayette - 7,State House,70,DEM,Sarah BLESSING,176,119,38,19,0
Floyd,Lafayette - 7,County Recorder,,REP,Lois NAVILLE ENDRIS,445,318,111,16,0
Floyd,Lafayette - 7,County Recorder,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 7,County Treasurer,,REP,Steve BURKS,369,267,93,9,0
Floyd,Lafayette - 7,County Treasurer,,DEM,Vickie TENCER,170,118,34,18,0
Floyd,Lafayette - 7,County Coroner,,REP,Matthew TOMLIN,307,216,82,9,0
Floyd,Lafayette - 7,County Coroner,,DEM,Amy M CULWELL,231,166,46,19,0
Floyd,Lafayette - 7,County Surveyor,,REP,John G BRINKWORTH III,432,309,109,14,0
Floyd,Lafayette - 7,County Surveyor,,DEM,No Candidate Filed,0,0,0,0,0
Floyd,Lafayette - 7,County Commissioner,2,REP,Frank A LOOP,384,280,94,10,0
Floyd,Lafayette - 7,County Commissioner,2,DEM,Veronica M COMBS,156,106,33,17,0
Floyd,Lafayette - 7,County Commissioner,3,REP,Jason SHARP,337,240,90,7,0
Floyd,Lafayette - 7,County Commissioner,3,DEM,Tim HARBISON,199,141,38,20,0
Floyd,Lafayette - 7,County Council Member,At Large,REP,D M BAGSHAW,291,214,71,6,0
Floyd,Lafayette - 7,County Council Member,At Large,REP,Matt MILLIES,280,204,70,6,0
Floyd,Lafayette - 7,County Council Member,At Large,REP,Sam SARKISIAN,313,231,71,11,0
Floyd,Lafayette - 7,County Council Member,At Large,DEM,Daniel T HARRIS,124,87,23,14,0
Floyd,Lafayette - 7,County Council Member,At Large,DEM,Ellen MORRISON KELLEY,145,108,24,13,0
Floyd,Lafayette - 7,County Council Member,At Large,DEM,Brad STRIEGEL,234,170,48,16,0
Floyd,Lafayette - 7,County Council Member,At Large,LBT,Morgan BEATTY,41,28,13,0,0
Floyd,Lafayette - 7,Floyd County School Board,At Large,,Ann CURRUTHER,198,151,39,8,0
Floyd,Lafayette - 7,Floyd County School Board,At Large,,Jennie HIGBIE,103,73,27,3,0
Floyd,Lafayette - 7,Floyd County School Board,At Large,,Matt MAYFIELD,138,98,33,7,0
Floyd,Lafayette - 7,Floyd County School Board,3,,Elizabeth A GALLIGAN,372,267,89,16,0
Floyd,Lafayette - 7,Floyd County School Board,4,,Rebecca Jo GARDENOUR,334,240,78,16,0
Floyd,Lafayette - 7,IN Supreme Court-Rush,,,Yes,329,248,69,12,0
Floyd,Lafayette - 7,IN Supreme Court-Rush,,,No,115,78,34,3,0
Floyd,Lafayette - 7,IN Supreme Court-Massa,,,Yes,324,244,69,11,0
Floyd,Lafayette - 7,IN Supreme Court-Massa,,,No,108,71,33,4,0
Floyd,Lafayette - 7,IN Supreme Court-Molter,,,Yes,321,242,68,11,0
Floyd,Lafayette - 7,IN Supreme Court-Molter,,,No,112,74,34,4,0
Floyd,Lafayette - 7,Court of Appeals Dist 1-Foley,,,Yes,324,241,70,13,0
Floyd,Lafayette - 7,Court of Appeals Dist 1-Foley,,,No,103,69,32,2,0
Floyd,Lafayette - 7,Court of Appeals Dist 4-Pyle III,,,Yes,319,238,69,12,0
Floyd,Lafayette - 7,Court of Appeals Dist 4-Pyle III,,,No,107,71,33,3,0
Floyd,New Albany - 01,Registered Voters,,,,1325,,,,
Floyd,New Albany - 01,Ballots Cast,,,,593,257,312,24,0
Floyd,New Albany - 01,Public Question-Const Amendment,,,Yes,267,114,144,9,0
Floyd,New Albany - 01,Public Question-Const Amendment,,,No,326,143,168,15,0
Floyd,New Albany - 01,Straight Ticket,,REP,Republican,242,114,123,5,0
Floyd,New Albany - 01,Straight Ticket,,DEM,Democratic,220,94,94,32,0
Floyd,New Albany - 01,Straight Ticket,,LBT,Libertarian,3,3,0,0,0
Floyd,New Albany - 01,Straight Ticket,,WTP,We The People,6,2,4,0,0
Floyd,New Albany - 01,President,,REP,Donald J TRUMP / JD VANCE,346,151,184,11,0
Floyd,New Albany - 01,President,,DEM,Kamala D HARRIS / Tim WALZ,321,129,137,55,0
Floyd,New Albany - 01,President,,LBT,Chase OLIVER / Mike ter MAAT,4,4,0,0,0
