county,office,district,candidate,party,votes
Howard,Governor,Statewide,John R Gregg,Democratic,16550
Howard,Governor,Statewide,Rupert Boneham,None,1806
Howard,Governor,Statewide,Michael R Pence,None,17811
Howard,Governor,Statewide,Donnie Harold Harris,None,0
Howard,Attorney General,Statewide,Kay Fleming,Democratic,14691
Howard,Attorney General,Statewide,Greg Zoeller,None,20623
Howard,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,19123
Howard,Superintendent of Public Instruction,Statewide,Tony Bennett,None,16366
Howard,United States Representative,4,Tara E Nelson,Democratic,12890
Howard,United States Representative,4,Benjamin J Gehlhausen,None,1207
Howard,United States Representative,4,Theodore E Rokita,None,16160
Howard,United States Representative,5,Scott Reske,None,1533
Howard,United States Representative,5,Chard Reid,None,226
Howard,United States Representative,5,Susan Brooks,None,3414
Howard,State Representative,30,"Charles W Sosbe, Jr.",Democratic,10941
Howard,State Representative,30,Michael H Karickhoff,None,12421
Howard,State Representative,32,P Eric Turner,None,462
Howard,State Representative,38,Heath Vannatter,None,8955
Howard,Judge of the Superior Court,"Howard County, No. 2",Brant J Parry,Republican,25561
Howard,Judge of the Superior Court,"Howard County, No. 4",George A Hopkins,None,25400
Huntington,President,Statewide,Barack Obama,Democratic,4596
Huntington,President,Statewide,Gary Johnson,None,295
Huntington,President,Statewide,Mitt Romney,None,10862
Huntington,President,Statewide,"Virgil H Goode, Jr.",None,5
Huntington,President,Statewide,Dennis Knill,None,0
Huntington,President,Statewide,Stephen Durham,None,0
Huntington,President,Statewide,Christina Lopez,None,0
Huntington,President,Statewide,Jill Stein,None,6
Huntington,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Huntington,President,Statewide,Paul Chehade,None,0
Huntington,President,Statewide,Richard Duncan,None,0
Huntington,President,Statewide,Tom Hoefling,None,0
Huntington,President,Statewide,Terry Dale Jones,None,0
Huntington,President,Statewide,Nelson Keyton,None,0
Huntington,President,Statewide,Jill Reed,None,1
Huntington,President,Statewide,"Michael A Simoneux, Jr.",None,0
Huntington,President,Statewide,Randall A Terry,None,0
Huntington,President,Statewide,"John A Dummett, Jr.",None,0
Huntington,President,Statewide,Stewart Alexander,None,0
Huntington,United States Senator,Statewide,Joseph Donnelly,Democratic,5166
Huntington,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,963
Huntington,United States Senator,Statewide,Richard E Mourdock,None,9077
Huntington,United States Senator,Statewide,Amy J Willis,None,0
Huntington,United States Senator,Statewide,James L Johnson Junior,None,0
Huntington,Governor,Statewide,John R Gregg,Democratic,5212
Huntington,Governor,Statewide,Rupert Boneham,None,517
Huntington,Governor,Statewide,Michael R Pence,None,9623
Huntington,Governor,Statewide,Donnie Harold Harris,None,0
Huntington,Attorney General,Statewide,Kay Fleming,Democratic,4210
Huntington,Attorney General,Statewide,Greg Zoeller,None,10942
Huntington,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,7040
Huntington,Superintendent of Public Instruction,Statewide,Tony Bennett,None,8213
Huntington,United States Representative,3,Kevin Boyd,Democratic,4019
Huntington,United States Representative,3,Marlin A Stutzman,None,11365
Huntington,State Representative,50,R Wallin,Democratic,4098
Huntington,State Representative,50,Daniel J Leonard,None,11039
Huntington,Judge of the Circuit Court,Huntington (56Th Circuit),Thomas M Hakes,Republican,12450
Jackson,President,Statewide,Barack Obama,Democratic,5838
Jackson,President,Statewide,Gary Johnson,None,447
Jackson,President,Statewide,Mitt Romney,None,10419
Jackson,President,Statewide,"Virgil H Goode, Jr.",None,3
Jackson,President,Statewide,Dennis Knill,None,0
Jackson,President,Statewide,Stephen Durham,None,0
Jackson,President,Statewide,Christina Lopez,None,0
Jackson,President,Statewide,Jill Stein,None,4
Jackson,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Jackson,President,Statewide,Paul Chehade,None,0
Jackson,President,Statewide,Richard Duncan,None,0
Jackson,President,Statewide,Tom Hoefling,None,0
Jackson,President,Statewide,Terry Dale Jones,None,0
Jackson,President,Statewide,Nelson Keyton,None,0
Jackson,President,Statewide,Jill Reed,None,0
Jackson,President,Statewide,"Michael A Simoneux, Jr.",None,0
Jackson,President,Statewide,Randall A Terry,None,0
Jackson,President,Statewide,"John A Dummett, Jr.",None,0
Jackson,President,Statewide,Stewart Alexander,None,1
Jackson,United States Senator,Statewide,Joseph Donnelly,Democratic,7045
Jackson,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,1108
Jackson,United States Senator,Statewide,Richard E Mourdock,None,8292
Jackson,United States Senator,Statewide,Amy J Willis,None,0
Jackson,United States Senator,Statewide,James L Johnson Junior,None,0
Jackson,Governor,Statewide,John R Gregg,Democratic,6377
Jackson,Governor,Statewide,Rupert Boneham,None,648
Jackson,Governor,Statewide,Michael R Pence,None,9613
Jackson,Governor,Statewide,Donnie Harold Harris,None,0
Jackson,Attorney General,Statewide,Kay Fleming,Democratic,5803
Jackson,Attorney General,Statewide,Greg Zoeller,None,10290
Jackson,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,8166
Jackson,Superintendent of Public Instruction,Statewide,Tony Bennett,None,8052
Jackson,United States Representative,9,Shelli Yoder,Democratic,6898
Jackson,United States Representative,9,Todd Young,None,9661
Jackson,State Senator,44,Brent Ellis Steele,Republican,10478
Jackson,State Representative,65,Al Cox,Libertarian,56
Jackson,State Representative,65,Eric A Koch,None,494
Jackson,State Representative,69,James P Mccormick,None,5596
Jackson,State Representative,69,Jim Lucas,None,7780
Jackson,State Representative,73,Sandra Blanton,None,965
Jackson,State Representative,73,Steve Davisson,None,1407
Jackson,Judge of the Circuit Court,Jackson (40Th Circuit),Joseph Robertson,Democratic,6583
Jackson,Judge of the Circuit Court,Jackson (40Th Circuit),Richard W Poynter,None,9773
Jasper,President,Statewide,Barack Obama,Democratic,4672
Jasper,President,Statewide,Gary Johnson,None,264
Jasper,President,Statewide,Mitt Romney,None,7955
Jasper,President,Statewide,"Virgil H Goode, Jr.",None,2
Jasper,President,Statewide,Dennis Knill,None,0
Jasper,President,Statewide,Stephen Durham,None,0
Jasper,President,Statewide,Christina Lopez,None,0
Jasper,President,Statewide,Jill Stein,None,2
Jasper,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Jasper,President,Statewide,Paul Chehade,None,0
Jasper,President,Statewide,Richard Duncan,None,0
Jasper,President,Statewide,Tom Hoefling,None,1
Jasper,President,Statewide,Terry Dale Jones,None,0
Jasper,President,Statewide,Nelson Keyton,None,0
Jasper,President,Statewide,Jill Reed,None,0
Jasper,President,Statewide,"Michael A Simoneux, Jr.",None,0
Jasper,President,Statewide,Randall A Terry,None,0
Jasper,President,Statewide,"John A Dummett, Jr.",None,0
Jasper,President,Statewide,Stewart Alexander,None,0
Jasper,United States Senator,Statewide,Joseph Donnelly,Democratic,5335
Jasper,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,480
Jasper,United States Senator,Statewide,Richard E Mourdock,None,6673
Jasper,United States Senator,Statewide,Amy J Willis,None,0
Jasper,United States Senator,Statewide,James L Johnson Junior,None,0
Jasper,Governor,Statewide,John R Gregg,Democratic,5055
Jasper,Governor,Statewide,Rupert Boneham,None,412
Jasper,Governor,Statewide,Michael R Pence,None,6987
Jasper,Governor,Statewide,Donnie Harold Harris,None,0
Jasper,Attorney General,Statewide,Kay Fleming,Democratic,4699
Jasper,Attorney General,Statewide,Greg Zoeller,None,7546
Jasper,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,5870
Jasper,Superintendent of Public Instruction,Statewide,Tony Bennett,None,6442
Jasper,United States Representative,4,Tara E Nelson,Democratic,4577
Jasper,United States Representative,4,Benjamin J Gehlhausen,None,409
Jasper,United States Representative,4,Theodore E Rokita,None,7382
Jasper,State Senator,5,Debora I Porter,Democratic,3998
Jasper,State Senator,5,Ed Charbonneau,None,5752
Jasper,State Senator,7,Bradley Thompson,None,734
Jasper,State Senator,7,Brandt Hershman,None,1941
Jasper,State Representative,13,Mark Straw,Democratic,252
Jasper,State Representative,13,Sharon Negele,None,721
Jasper,State Representative,16,Richard W Ludington,None,4618
Jasper,State Representative,16,Douglas L Gutwein,None,6817
Jasper,Judge of the Circuit Court,Jasper (30Th Circuit),John D Potter,Republican,9157
Jay,President,Statewide,Barack Obama,Democratic,3063
Jay,President,Statewide,Gary Johnson,None,191
Jay,President,Statewide,Mitt Romney,None,4645
Jay,President,Statewide,"Virgil H Goode, Jr.",None,0
Jay,President,Statewide,Dennis Knill,None,0
Jay,President,Statewide,Stephen Durham,None,0
Jay,President,Statewide,Christina Lopez,None,0
Jay,President,Statewide,Jill Stein,None,2
Jay,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Jay,President,Statewide,Paul Chehade,None,0
Jay,President,Statewide,Richard Duncan,None,0
Jay,President,Statewide,Tom Hoefling,None,0
Jay,President,Statewide,Terry Dale Jones,None,0
Jay,President,Statewide,Nelson Keyton,None,0
Jay,President,Statewide,Jill Reed,None,0
Jay,President,Statewide,"Michael A Simoneux, Jr.",None,0
Jay,President,Statewide,Randall A Terry,None,0
Jay,President,Statewide,"John A Dummett, Jr.",None,0
Jay,President,Statewide,Stewart Alexander,None,0
Jay,United States Senator,Statewide,Joseph Donnelly,Democratic,3295
Jay,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,540
Jay,United States Senator,Statewide,Richard E Mourdock,None,3533
Jay,United States Senator,Statewide,Amy J Willis,None,0
Jay,United States Senator,Statewide,James L Johnson Junior,None,0
Jay,Governor,Statewide,John R Gregg,Democratic,3183
Jay,Governor,Statewide,Rupert Boneham,None,348
Jay,Governor,Statewide,Michael R Pence,None,4326
Jay,Governor,Statewide,Donnie Harold Harris,None,0
Jay,Attorney General,Statewide,Kay Fleming,Democratic,2873
Jay,Attorney General,Statewide,Greg Zoeller,None,4587
Jay,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,4176
Jay,Superintendent of Public Instruction,Statewide,Tony Bennett,None,3307
Jay,United States Representative,3,Kevin Boyd,Democratic,2824
Jay,United States Representative,3,Marlin A Stutzman,None,4537
Jay,State Representative,33,Charles Andrew Schemenaur,Democratic,3573
Jay,State Representative,33,Bill J Davis,None,4086
Jay,Judge of the Circuit Court,Jay (58Th Circuit),Jill A Gonzalez,Democratic,2842
Jay,Judge of the Circuit Court,Jay (58Th Circuit),Brian D Hutchison,None,5024
Jefferson,President,Statewide,Barack Obama,Democratic,5728
Jefferson,President,Statewide,Gary Johnson,None,296
Jefferson,President,Statewide,Mitt Romney,None,7096
Jefferson,President,Statewide,"Virgil H Goode, Jr.",None,1
Jefferson,President,Statewide,Dennis Knill,None,0
Jefferson,President,Statewide,Stephen Durham,None,0
Jefferson,President,Statewide,Christina Lopez,None,0
Jefferson,President,Statewide,Jill Stein,None,5
Jefferson,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Jefferson,President,Statewide,Paul Chehade,None,0
Jefferson,President,Statewide,Richard Duncan,None,0
Jefferson,President,Statewide,Tom Hoefling,None,0
Jefferson,President,Statewide,Terry Dale Jones,None,0
Jefferson,President,Statewide,Nelson Keyton,None,0
Jefferson,President,Statewide,Jill Reed,None,0
Jefferson,President,Statewide,"Michael A Simoneux, Jr.",None,0
Jefferson,President,Statewide,Randall A Terry,None,0
Jefferson,President,Statewide,"John A Dummett, Jr.",None,0
Jefferson,President,Statewide,Stewart Alexander,None,0
Jefferson,United States Senator,Statewide,Joseph Donnelly,Democratic,6104
Jefferson,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,610
Jefferson,United States Senator,Statewide,Richard E Mourdock,None,5624
Jefferson,United States Senator,Statewide,Amy J Willis,None,0
Jefferson,United States Senator,Statewide,James L Johnson Junior,None,0
Jefferson,Governor,Statewide,John R Gregg,Democratic,5610
Jefferson,Governor,Statewide,Rupert Boneham,None,403
Jefferson,Governor,Statewide,Michael R Pence,None,6715
Jefferson,Governor,Statewide,Donnie Harold Harris,None,0
Jefferson,Attorney General,Statewide,Kay Fleming,Democratic,5608
Jefferson,Attorney General,Statewide,Greg Zoeller,None,6762
Jefferson,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,6936
Jefferson,Superintendent of Public Instruction,Statewide,Tony Bennett,None,5538
Jefferson,United States Representative,6,Bradley T Bookout,Democratic,5251
Jefferson,United States Representative,6,Rex Bell,None,459
Jefferson,United States Representative,6,Allen Lucas Messer,None,6603
Jefferson,State Representative,66,Terry A Goodin,Democratic,3998
Jefferson,State Representative,66,Justin Stevens,None,4063
Jefferson,State Representative,67,Thomas P Cheek,None,983
Jefferson,State Representative,67,Randall L Frye,None,1265
Jefferson,State Representative,69,James P Mccormick,None,1086
Jefferson,State Representative,69,Jim Lucas,None,1268
Jefferson,Judge of the Circuit Court,Jefferson (5Th Circuit),Darrell Maurice Auxier,Democratic,9172
Jennings,President,Statewide,Barack Obama,Democratic,3821
Jennings,President,Statewide,Gary Johnson,None,309
Jennings,President,Statewide,Mitt Romney,None,6120
Jennings,President,Statewide,"Virgil H Goode, Jr.",None,0
Jennings,President,Statewide,Dennis Knill,None,0
Jennings,President,Statewide,Stephen Durham,None,0
Jennings,President,Statewide,Christina Lopez,None,0
Jennings,President,Statewide,Jill Stein,None,0
Jennings,President,Statewide,Missionary-Tracey Elaine Blair,None,0
Jennings,President,Statewide,Paul Chehade,None,0
Jennings,President,Statewide,Richard Duncan,None,0
Jennings,President,Statewide,Tom Hoefling,None,0
Jennings,President,Statewide,Terry Dale Jones,None,0
Jennings,President,Statewide,Nelson Keyton,None,0
Jennings,President,Statewide,Jill Reed,None,0
Jennings,President,Statewide,"Michael A Simoneux, Jr.",None,0
Jennings,President,Statewide,Randall A Terry,None,0
Jennings,President,Statewide,"John A Dummett, Jr.",None,0
Jennings,President,Statewide,Stewart Alexander,None,0
Jennings,United States Senator,Statewide,Joseph Donnelly,Democratic,4441
Jennings,United States Senator,Statewide,"Andrew ""Andy"" Horning",None,697
Jennings,United States Senator,Statewide,Richard E Mourdock,None,4937
Jennings,United States Senator,Statewide,Amy J Willis,None,0
Jennings,United States Senator,Statewide,James L Johnson Junior,None,0
Jennings,Governor,Statewide,John R Gregg,Democratic,4028
Jennings,Governor,Statewide,Rupert Boneham,None,458
Jennings,Governor,Statewide,Michael R Pence,None,5653
Jennings,Governor,Statewide,Donnie Harold Harris,None,0
Jennings,Attorney General,Statewide,Kay Fleming,Democratic,4009
Jennings,Attorney General,Statewide,Greg Zoeller,None,5856
Jennings,Superintendent of Public Instruction,Statewide,Glenda Ritz,Democratic,5247
Jennings,Superintendent of Public Instruction,Statewide,Tony Bennett,None,4667
Jennings,United States Representative,6,Bradley T Bookout,Democratic,3504
