county,office,district,candidate,party,votes
Wayne,Treasurer Of State,,Pete Buttigieg,Democratic,5053
Wayne,Treasurer Of State,,Richard E Mourdock,Republican,11064
Wayne,U.S. House,6,Barry A Welsh,Democratic,4451
Wayne,U.S. House,6,"Talmage T J Thompson, Jr.",Libertarian,958
Wayne,U.S. House,6,Mike Pence,Republican,11133
Wayne,State Senator,27,Donald Crossley,Libertarian,3336
Wayne,State Senator,27,Allen Paul,Republican,11323
Wayne,State House,54,Bruce Gaylor,Democratic,1405
Wayne,State House,54,Rex Bell,Libertarian,1923
Wayne,State House,54,Thomas E Saunders,Republican,4148
Wayne,State House,56,Phillip Pflum,Democratic,4155
Wayne,State House,56,Brad Hyatt,Libertarian,1863
Wayne,Prosecuting Attorney,Wayne 17Th Circuit,Michael W Shipman,Republican,13154
Wells,U.S. Senator,,Brad Ellsworth,Democratic,2471
Wells,U.S. Senator,,Rebecca Sink-Burris,Libertarian,620
Wells,U.S. Senator,,Dan Coats,Republican,6401
Wells,U.S. Senator,,Jack Rooney,Independent,0
Wells,U.S. Senator,,Jim Miller,Write-In,3
Wells,Secretary Of State,,Vop Osili,Democratic,2140
Wells,Secretary Of State,,Mike Wherry,Libertarian,699
Wells,Secretary Of State,,Charlie White,Republican,6442
Wells,Auditor Of State,,Sam Locke,Democratic,2049
Wells,Auditor Of State,,Eric Knipe,Libertarian,424
Wells,Auditor Of State,,Tim Berry,Republican,6557
Wells,Treasurer Of State,,Pete Buttigieg,Democratic,2138
Wells,Treasurer Of State,,Richard E Mourdock,Republican,6882
Wells,U.S. House,3,Thomas Hayhurst,Democratic,0
Wells,U.S. House,3,Scott Wise,Libertarian,0
Wells,U.S. House,3,Marlin A Stutzman,Republican,0
Wells,U.S. House,3,Tom Metzger,Independent,0
Wells,U.S. House,3,Wes Stephens,Independent,0
Wells,State Senator,19,Robert Couse,Democratic,2243
Wells,State Senator,19,Travis Holdman,Republican,7154
Wells,State House,31,Joseph R Pearson,Democratic,0
Wells,State House,31,Kevin A Mahan,Republican,0
Wells,State House,50,Daniel J Leonard,Republican,0
Wells,State House,79,Matthew S Lehman,Republican,947
Wells,Prosecuting Attorney,Wells 28Th Circuit,Michael W Sr Lautzenheiser,Republican,7700
White,U.S. Senator,,Brad Ellsworth,Democratic,2377
White,U.S. Senator,,Rebecca Sink-Burris,Libertarian,658
White,U.S. Senator,,Dan Coats,Republican,4393
White,U.S. Senator,,Jack Rooney,Independent,1
White,U.S. Senator,,Jim Miller,Write-In,3
White,Secretary Of State,,Vop Osili,Democratic,2024
White,Secretary Of State,,Mike Wherry,Libertarian,629
White,Secretary Of State,,Charlie White,Republican,4651
White,Auditor Of State,,Sam Locke,Democratic,2178
White,Auditor Of State,,Eric Knipe,Libertarian,538
White,Auditor Of State,,Tim Berry,Republican,4561
White,Treasurer Of State,,Pete Buttigieg,Democratic,2105
White,Treasurer Of State,,Richard E Mourdock,Republican,5159
White,U.S. House,4,David Sanders,Democratic,1611
White,U.S. House,4,John Duncan,Libertarian,404
White,U.S. House,4,Todd Theodore Rokita,Republican,4080
White,State House,13,Chester F Dobis,Democratic,0
White,State House,13,Craig Menninga,Republican,0
White,State House,25,Jeb Bardon,Democratic,0
White,State House,25,Dan Pool,Republican,0
White,Prosecuting Attorney,White 39Th Circuit,Robert J Guy,Republican,6036
Whitley,U.S. Senator,,Brad Ellsworth,Democratic,3105
Whitley,U.S. Senator,,Rebecca Sink-Burris,Libertarian,695
Whitley,U.S. Senator,,Dan Coats,Republican,6869
Whitley,U.S. Senator,,Jack Rooney,Independent,0
Whitley,U.S. Senator,,Jim Miller,Write-In,5
Whitley,Secretary Of State,,Vop Osili,Democratic,2647
Whitley,Secretary Of State,,Mike Wherry,Libertarian,965
Whitley,Secretary Of State,,Charlie White,Republican,6882
Whitley,Auditor Of State,,Sam Locke,Democratic,2427
Whitley,Auditor Of State,,Eric Knipe,Libertarian,523
Whitley,Auditor Of State,,Tim Berry,Republican,7200
Whitley,Treasurer Of State,,Pete Buttigieg,Democratic,2598
Whitley,Treasurer Of State,,Richard E Mourdock,Republican,7500
Whitley,U.S. House,3,Thomas Hayhurst,Democratic,3392
Whitley,U.S. House,3,Scott Wise,Libertarian,719
Whitley,U.S. House,3,Marlin A Stutzman,Republican,6594
Whitley,U.S. House,3,Tom Metzger,Independent,0
Whitley,U.S. House,3,Wes Stephens,Independent,0
Whitley,State Senator,17,James E Banks,Republican,8392
Whitley,State House,82,Jeffrey K Espich,Republican,0
Whitley,State House,83,Wray Mccalester,Democratic,626
Whitley,State House,83,Kathleen Heuer,Republican,2147
Whitley,Judge Of The Circuit Court,Whitley 82Nd Circuit,James R Heuer,Republican,8475
Whitley,Judge Of The Superior Court,Whitley County,Greggory W Hockemeyer,Democratic,3730
Whitley,Judge Of The Superior Court,Whitley County,Douglas M Fahl,Republican,6699
Whitley,Prosecuting Attorney,Whitley 82Nd Circuit,Matthew J Rentschler,Republican,8605
