county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Delaware,Precinct 92,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 92,State Senate,26,R,Mike Gaskill,7,,7,0,0,
Delaware,Precinct 92,State Senate,26,D,Dave Cravens,2,,2,0,0,
Delaware,Precinct 92,State Senate,26,L,Greg Noland,1,,1,0,0,
Delaware,Precinct 92,State House,35,R,Ben W. Fisher,6,,6,0,0,
Delaware,Precinct 92,State House,35,D,Melanie M. Wright,3,,3,0,0,
Delaware,Precinct 93,U.S. Senate,,R,Mike Braun,337,,253,0,84,
Delaware,Precinct 93,U.S. Senate,,D,Joe Donnelly,331,,259,0,72,
Delaware,Precinct 93,U.S. Senate,,L,Lucy M. Brenton,35,,32,0,3,
Delaware,Precinct 93,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 93,State Secretary,,R,Connie Lawson,392,,300,0,92,
Delaware,Precinct 93,State Secretary,,D,Jim Harper,267,,207,0,60,
Delaware,Precinct 93,State Secretary,,L,Mark W. Rutherford,33,,28,0,5,
Delaware,Precinct 93,State Secretary,,,Write in,2,,2,0,0,
Delaware,Precinct 93,State Auditor,,R,Tera Klutz,381,,288,0,93,
Delaware,Precinct 93,State Auditor,,D,Joselyn Whitticker,270,,213,0,57,
Delaware,Precinct 93,State Auditor,,L,John Schick,33,,27,0,6,
Delaware,Precinct 93,State Treasurer,,R,Kelly Mitchell,398,,303,0,95,
Delaware,Precinct 93,State Treasurer,,D,John C. Aguilera,282,,220,0,62,
Delaware,Precinct 93,State Senate,26,R,Mike Gaskill,345,,260,0,85,
Delaware,Precinct 93,State Senate,26,D,Dave Cravens,321,,253,0,68,
Delaware,Precinct 93,State Senate,26,L,Greg Noland,28,,23,0,5,
Delaware,Precinct 94,U.S. Senate,,R,Mike Braun,329,,293,0,36,
Delaware,Precinct 94,U.S. Senate,,D,Joe Donnelly,239,,204,0,35,
Delaware,Precinct 94,U.S. Senate,,L,Lucy M. Brenton,49,,47,0,2,
Delaware,Precinct 94,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 94,State Secretary,,R,Connie Lawson,383,,342,0,41,
Delaware,Precinct 94,State Secretary,,D,Jim Harper,199,,171,0,28,
Delaware,Precinct 94,State Secretary,,L,Mark W. Rutherford,25,,23,0,2,
Delaware,Precinct 94,State Secretary,,,Write in,4,,2,0,2,
Delaware,Precinct 94,State Auditor,,R,Tera Klutz,361,,325,0,36,
Delaware,Precinct 94,State Auditor,,D,Joselyn Whitticker,214,,178,0,36,
Delaware,Precinct 94,State Auditor,,L,John Schick,28,,27,0,1,
Delaware,Precinct 94,State Treasurer,,R,Kelly Mitchell,390,,352,0,38,
Delaware,Precinct 94,State Treasurer,,D,John C. Aguilera,209,,174,0,35,
Delaware,Precinct 94,U.S. House,6,R,Greg Pence,352,,315,0,37,
Delaware,Precinct 94,U.S. House,6,D,Jeannine Lee Lake,235,,201,0,34,
Delaware,Precinct 94,U.S. House,6,L,Tom Ferkinhoff,25,,21,0,4,
Delaware,Precinct 94,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 94,State Senate,25,R,Zaki Ali,341,,305,0,36,
Delaware,Precinct 94,State Senate,25,D,Tim Lanane,252,,214,0,38,
Delaware,Precinct 94,State Senate,25,L,Robert Q. Jozwiak,24,,24,0,0,
Delaware,Precinct 94,State House,35,R,Ben W. Fisher,245,,217,0,28,
Delaware,Precinct 94,State House,35,D,Melanie M. Wright,362,,319,0,43,
Delaware,Precinct 95,U.S. Senate,,R,Mike Braun,144,,98,0,46,
Delaware,Precinct 95,U.S. Senate,,D,Joe Donnelly,168,,120,0,48,
Delaware,Precinct 95,U.S. Senate,,L,Lucy M. Brenton,24,,19,0,5,
Delaware,Precinct 95,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 95,State Secretary,,R,Connie Lawson,183,,130,0,53,
Delaware,Precinct 95,State Secretary,,D,Jim Harper,132,,91,0,41,
Delaware,Precinct 95,State Secretary,,L,Mark W. Rutherford,15,,10,0,5,
Delaware,Precinct 95,State Secretary,,,Write in,1,,1,0,0,
Delaware,Precinct 95,State Auditor,,R,Tera Klutz,175,,122,0,53,
Delaware,Precinct 95,State Auditor,,D,Joselyn Whitticker,139,,102,0,37,
Delaware,Precinct 95,State Auditor,,L,John Schick,13,,9,0,4,
Delaware,Precinct 95,State Treasurer,,R,Kelly Mitchell,186,,131,0,55,
Delaware,Precinct 95,State Treasurer,,D,John C. Aguilera,138,,100,0,38,
Delaware,Precinct 95,State Senate,26,R,Mike Gaskill,158,,109,0,49,
Delaware,Precinct 95,State Senate,26,D,Dave Cravens,166,,118,0,48,
Delaware,Precinct 95,State Senate,26,L,Greg Noland,8,,8,0,0,
Delaware,Precinct 98,U.S. Senate,,R,Mike Braun,211,,174,0,37,
Delaware,Precinct 98,U.S. Senate,,D,Joe Donnelly,214,,151,0,63,
Delaware,Precinct 98,U.S. Senate,,L,Lucy M. Brenton,16,,15,0,1,
Delaware,Precinct 98,U.S. Senate,,,Write in,0,,0,0,0,
Delaware,Precinct 98,State Secretary,,R,Connie Lawson,256,,211,0,45,
Delaware,Precinct 98,State Secretary,,D,Jim Harper,161,,110,0,51,
Delaware,Precinct 98,State Secretary,,L,Mark W. Rutherford,14,,9,0,5,
Delaware,Precinct 98,State Secretary,,,Write in,4,,4,0,0,
Delaware,Precinct 98,State Auditor,,R,Tera Klutz,255,,208,0,47,
Delaware,Precinct 98,State Auditor,,,(d) Joselyn Whitticker,0,,102,46,i,
Delaware,Precinct 98,State Auditor,,,(l) John Schick,0,,11,4,",",
Delaware,Precinct 98,State Treasurer,,R,Kelly Mitchell,264,,218,0,46,
Delaware,Precinct 98,State Treasurer,,D,John C. Aguilera,156,,104,0,52,
Delaware,Precinct 98,U.S. House,6,R,Greg Pence,210,,177,0,33,
Delaware,Precinct 98,U.S. House,6,D,Jeannine Lee Lake,211,,147,0,64,
Delaware,Precinct 98,U.S. House,6,L,Tom Ferkinhoff,16,,13,0,3,
Delaware,Precinct 98,U.S. House,6,,Write in,0,,0,0,0,
Delaware,Precinct 98,State Senate,26,R,Mike Gaskill,233,,195,0,38,
Delaware,Precinct 98,State Senate,26,D,Dave Cravens,175,,119,0,56,
Delaware,Precinct 98,State Senate,26,L,Greg Noland,20,,17,0,3,
Delaware,Precinct 98,State House,35,R,Ben W. Fisher,199,,166,0,33,
Delaware,Precinct 98,State House,35,D,Melanie M. Wright,225,,161,0,64,
